Key_0_0,Soil_Type27,Wilderness_Area1,Aspect,Horizontal_Distance_To_Hydrology,Key_1_2
k139087,1,0,143.0,210.0,k230669
k121003,1,0,156.0,210.0,k181540
k219636,1,0,170.0,210.0,k359805
k284044,1,0,173.0,201.0,k130453
k382215,1,0,173.0,190.0,k298004
k369215,1,0,172.0,182.0,k316980
k413642,1,0,154.0,180.0,k329724
k77681,1,0,125.0,180.0,k201479
k106801,1,0,116.0,180.0,k44860
k361722,1,0,119.0,180.0,k99549
k137374,1,0,122.0,180.0,k199832
k54347,1,0,121.0,180.0,k166290
k259542,1,0,121.0,180.0,k44651
k262395,1,0,131.0,180.0,k347406
k76225,1,0,155.0,180.0,k131949
k56664,1,0,173.0,180.0,k422609
k110967,1,0,179.0,180.0,k220232
k8953,1,0,174.0,180.0,k271198
k301615,1,0,159.0,175.0,k206899
k197085,1,0,142.0,162.0,k383852
k329171,1,0,130.0,150.0,k180392
k31243,1,0,125.0,124.0,k268276
k237078,1,0,124.0,95.0,k392801
k292772,1,0,125.0,67.0,k152845
k55199,1,0,127.0,42.0,k34626
k124500,1,0,132.0,30.0,k203671
k275508,0,0,142.0,30.0,k168556
k60962,0,0,133.0,0.0,k151380
k209134,0,0,86.0,0.0,k79535
k337376,0,0,32.0,30.0,k227419
k261578,0,0,343.0,60.0,k69612
k131419,0,0,327.0,85.0,k400
k143379,0,0,327.0,108.0,k40735
k349146,0,0,325.0,134.0,k294806
k120115,0,0,326.0,162.0,k195448
k99374,0,0,329.0,190.0,k314082
k282044,0,0,332.0,216.0,k348466
k419691,0,0,330.0,242.0,k179637
k297476,0,0,322.0,268.0,k405544
k29889,0,0,315.0,295.0,k336235
k56341,0,0,309.0,323.0,k175718
k48076,0,0,305.0,339.0,k255334
k344530,0,0,308.0,319.0,k77394
k39977,0,0,317.0,295.0,k196679
k357551,0,0,328.0,268.0,k366358
k56172,0,0,335.0,242.0,k364944
k239578,0,0,329.0,216.0,k221991
k391635,0,0,326.0,192.0,k9616
k191668,0,0,343.0,170.0,k43055
k81352,0,0,353.0,150.0,k221883
k384004,0,0,350.0,124.0,k407983
k20592,0,0,355.0,95.0,k319252
k252147,0,0,351.0,67.0,k356504
k125518,0,0,339.0,42.0,k44857
k169366,0,0,321.0,30.0,k371659
k248343,0,0,305.0,0.0,k204610
k382488,0,0,300.0,0.0,k81909
k206039,0,0,298.0,30.0,k93068
k417703,0,0,298.0,42.0,k33052
k169027,0,0,291.0,67.0,k10532
k329779,0,0,281.0,85.0,k105141
k8928,0,0,275.0,108.0,k251118
k131834,0,0,270.0,134.0,k85628
k339085,0,0,264.0,162.0,k84934
k71819,0,0,257.0,190.0,k293726
k284995,0,0,252.0,212.0,k264885
k22037,0,0,252.0,234.0,k263248
k111457,0,0,251.0,258.0,k306326
k295765,0,0,250.0,283.0,k249141
k398046,0,0,249.0,309.0,k199334
k269065,0,0,250.0,335.0,k105989
k41365,0,0,251.0,362.0,k188738
k172255,0,0,249.0,390.0,k7988
k78482,0,0,245.0,417.0,k363015
k350454,0,0,243.0,443.0,k308245
k260385,0,0,238.0,470.0,k224675
k347267,0,0,233.0,497.0,k125252
k219947,0,0,232.0,524.0,k294251
k82432,0,0,231.0,551.0,k412081
k58475,0,0,231.0,577.0,k337827
k423015,0,0,230.0,604.0,k14273
k183108,0,0,229.0,631.0,k367200
k348775,0,0,230.0,658.0,k392046
k323821,0,0,229.0,685.0,k279386
k329414,0,0,226.0,711.0,k372818
k202513,0,0,233.0,691.0,k53615
k72154,0,0,254.0,666.0,k403081
k33859,0,0,266.0,642.0,k202245
k201164,0,0,274.0,618.0,k142756
k66937,0,0,284.0,595.0,k402355
k412173,0,0,315.0,573.0,k157535
k112860,0,0,354.0,552.0,k400801
k14596,0,0,1.0,531.0,k41809
k19255,0,0,1.0,511.0,k11242
k69553,0,0,359.0,492.0,k256687
k55160,0,0,2.0,474.0,k249779
k51172,0,0,2.0,458.0,k151562
k33674,0,0,0.0,443.0,k216091
k34758,0,0,359.0,430.0,k263787
k244900,0,0,0.0,418.0,k76656
k356959,0,0,358.0,408.0,k164780
k124028,0,0,346.0,400.0,k370421
k220112,0,0,333.0,395.0,k421955
k191683,0,0,331.0,391.0,k164082
k314551,0,0,332.0,390.0,k140059
k148782,0,0,329.0,391.0,k198693
k82680,0,0,331.0,395.0,k170076
k248282,0,0,335.0,400.0,k17635
k178136,0,0,336.0,408.0,k222014
k35149,0,0,334.0,418.0,k347791
k147545,0,0,332.0,430.0,k269205
k337806,0,0,335.0,443.0,k420386
k92400,0,0,336.0,458.0,k231149
k422922,0,0,331.0,474.0,k59698
k162956,0,0,326.0,492.0,k214714
k342387,0,0,332.0,511.0,k373730
k147177,0,0,341.0,531.0,k201496
k209531,0,0,346.0,552.0,k277428
k419690,0,0,345.0,573.0,k168762
k375309,0,0,339.0,595.0,k156478
k341802,0,0,330.0,618.0,k207740
k289817,0,0,325.0,642.0,k310002
k318957,0,0,330.0,666.0,k158648
k112680,0,0,305.0,162.0,k202754
k280911,0,0,304.0,190.0,k299348
k144363,0,0,302.0,218.0,k407950
k67483,0,0,301.0,247.0,k195572
k422160,0,0,300.0,277.0,k5161
k235452,0,0,299.0,306.0,k230853
k174959,0,0,299.0,335.0,k176774
k231759,0,0,297.0,365.0,k227567
k9170,0,0,295.0,395.0,k283505
k357575,0,0,296.0,424.0,k168304
k169215,0,0,298.0,454.0,k96614
k233035,0,0,300.0,484.0,k298958
k149426,0,0,302.0,514.0,k53183
k147557,0,0,303.0,543.0,k198620
k292441,0,0,303.0,573.0,k288695
k309157,0,0,70.0,509.0,k236756
k22589,0,0,65.0,488.0,k60945
k215288,0,0,53.0,467.0,k167741
k115015,0,0,33.0,446.0,k171057
k274979,0,0,45.0,424.0,k183128
k212977,0,0,35.0,384.0,k296497
k421486,0,0,32.0,366.0,k103681
k298946,0,0,20.0,350.0,k270318
k135023,0,0,354.0,335.0,k187819
k315496,0,0,329.0,323.0,k39683
k176632,0,0,329.0,313.0,k18807
k250180,0,0,342.0,306.0,k406384
k358218,0,0,344.0,295.0,k84112
k417999,0,0,336.0,268.0,k403835
k302418,0,0,325.0,242.0,k247302
k197973,0,0,325.0,216.0,k72315
k268893,0,0,2.0,190.0,k70313
k150212,0,0,357.0,162.0,k219918
k43539,0,0,323.0,134.0,k124220
k154469,0,0,36.0,108.0,k319607
k49373,0,0,31.0,85.0,k105673
k112212,0,0,357.0,60.0,k286942
k62498,0,0,345.0,30.0,k317
k91748,0,0,357.0,0.0,k406446
k142111,0,0,307.0,192.0,k215566
k156826,0,0,311.0,212.0,k269025
k394181,0,0,311.0,234.0,k237218
k7467,0,0,299.0,255.0,k58782
k148674,0,0,301.0,277.0,k75081
k184015,0,0,305.0,300.0,k296306
k361502,0,0,299.0,319.0,k248434
k110249,0,0,292.0,339.0,k172006
k312551,0,0,287.0,361.0,k184104
k283493,0,0,287.0,384.0,k317307
k390462,0,0,283.0,408.0,k251401
k408552,0,0,281.0,433.0,k252067
k166743,0,0,301.0,458.0,k393862
k152580,0,0,338.0,484.0,k272625
k259486,0,0,332.0,510.0,k161401
k205919,0,0,331.0,537.0,k336305
k364230,0,0,343.0,564.0,k261185
k87576,0,0,336.0,591.0,k332751
k37779,0,0,343.0,618.0,k366619
k284724,0,0,350.0,646.0,k108791
k133572,0,0,317.0,674.0,k45985
k221352,0,0,308.0,702.0,k190132
k412712,0,0,306.0,731.0,k299031
k196832,0,0,307.0,759.0,k55241
k70401,0,0,320.0,787.0,k396959
k30344,0,0,338.0,816.0,k423662
k244909,0,0,345.0,845.0,k44718
k367252,0,0,348.0,874.0,k40088
k345732,0,0,345.0,891.0,k406618
k364659,0,0,338.0,870.0,k219812
k177125,0,0,352.0,850.0,k142299
k243998,0,0,21.0,830.0,k402745
k331929,0,0,352.0,811.0,k65872
k410963,0,0,357.0,792.0,k387317
k31160,0,0,54.0,774.0,k409535
k418484,0,0,72.0,757.0,k389834
k367011,0,0,70.0,741.0,k253248
k263050,0,0,70.0,726.0,k24318
k177577,0,0,73.0,711.0,k421175
k177987,0,0,72.0,698.0,k309362
k245655,0,0,98.0,680.0,k97479
k321396,0,0,119.0,661.0,k361430
k95860,0,0,130.0,642.0,k336796
k3604,0,0,134.0,624.0,k62490
k111892,0,0,132.0,607.0,k47733
k56967,0,0,135.0,592.0,k300433
k297413,0,0,134.0,577.0,k162307
k10163,0,0,138.0,564.0,k211815
k307069,0,0,148.0,552.0,k46115
k339540,0,0,149.0,531.0,k284940
k333661,0,0,144.0,509.0,k299107
k277193,0,0,141.0,488.0,k1905
k196528,0,0,153.0,469.0,k423477
k307419,0,0,163.0,450.0,k305919
k38687,0,0,149.0,433.0,k58506
k209374,0,0,137.0,417.0,k384464
k271903,0,0,137.0,402.0,k401738
k52276,0,0,144.0,382.0,k84724
k25892,0,0,166.0,361.0,k195985
k235786,0,0,167.0,342.0,k45458
k53239,0,0,149.0,324.0,k126897
k345966,0,0,138.0,309.0,k246772
k156996,0,0,135.0,295.0,k195491
k117841,0,0,140.0,285.0,k319601
k393318,0,0,134.0,277.0,k368654
k52442,0,0,134.0,272.0,k189466
k256836,0,0,149.0,268.0,k208956
k128624,0,0,156.0,256.0,k183728
k161629,0,0,149.0,247.0,k179253
k406607,0,0,136.0,242.0,k164138
k147866,0,0,137.0,240.0,k334181
k17502,0,0,143.0,228.0,k107879
k382853,0,0,133.0,218.0,k166274
k27398,0,0,132.0,212.0,k55051
k206776,0,0,147.0,210.0,k37398
k271737,0,0,156.0,201.0,k339328
k222728,0,0,161.0,190.0,k331190
k103389,0,0,159.0,182.0,k385891
k244067,0,0,138.0,180.0,k72949
k264247,0,0,135.0,175.0,k272212
k295619,0,0,150.0,162.0,k317063
k302883,0,0,129.0,153.0,k244076
k182381,0,0,137.0,150.0,k130574
k156193,0,0,163.0,150.0,k335165
k200474,0,0,167.0,127.0,k136216
k154477,0,0,149.0,108.0,k70965
k391422,0,0,135.0,95.0,k112822
k253570,0,0,142.0,90.0,k169895
k351100,0,0,163.0,95.0,k373665
k281890,0,0,100.0,95.0,k132067
k164699,0,0,67.0,90.0,k99053
k211652,0,0,34.0,85.0,k296465
k305142,0,0,135.0,67.0,k29666
k92516,0,0,343.0,60.0,k74835
k70997,0,0,333.0,90.0,k6628
k125877,0,0,338.0,120.0,k390240
k411117,0,0,325.0,150.0,k141458
k297768,0,0,309.0,180.0,k265294
k261975,0,0,301.0,210.0,k32926
k78325,0,0,297.0,240.0,k168388
k382455,0,0,295.0,270.0,k304709
k330230,0,0,290.0,300.0,k385491
k250435,0,0,152.0,418.0,k96181
k354188,0,0,151.0,433.0,k319408
k121089,0,0,141.0,417.0,k391657
k228578,0,0,130.0,402.0,k128395
k51762,0,0,125.0,390.0,k61256
k112239,0,0,129.0,376.0,k162165
k378642,0,0,145.0,362.0,k200630
k110733,0,0,153.0,350.0,k306511
k267537,0,0,139.0,335.0,k286099
k289872,0,0,127.0,323.0,k207379
k100717,0,0,134.0,309.0,k69822
k90506,0,0,133.0,295.0,k141657
k286575,0,0,134.0,285.0,k137783
k408276,0,0,143.0,277.0,k263435
k170661,0,0,131.0,268.0,k341614
k234736,0,0,120.0,256.0,k263459
k140207,0,0,118.0,247.0,k386767
k191662,0,0,116.0,242.0,k293859
k164891,0,0,123.0,240.0,k2844
k279337,0,0,175.0,228.0,k254474
k61062,0,0,197.0,218.0,k61890
k35416,0,0,182.0,212.0,k181955
k118320,0,0,162.0,210.0,k265204
k210678,0,0,150.0,210.0,k5873
k400472,0,0,149.0,210.0,k160877
k384850,0,0,152.0,210.0,k67366
k187927,0,0,163.0,210.0,k381569
k4460,0,0,169.0,210.0,k352545
k338907,1,0,171.0,210.0,k358666
k351190,1,0,171.0,201.0,k264210
k87545,1,0,162.0,190.0,k301265
k362510,1,0,153.0,182.0,k249079
k269188,1,0,145.0,180.0,k214624
k178071,1,0,137.0,180.0,k326099
k375718,1,0,130.0,180.0,k410507
k341587,1,0,134.0,180.0,k258120
k174389,1,0,151.0,180.0,k301498
k260351,1,0,160.0,180.0,k58739
k356672,1,0,168.0,180.0,k249075
k132142,1,0,176.0,180.0,k124423
k332971,1,0,181.0,180.0,k47260
k160809,1,0,181.0,180.0,k366764
k254326,1,0,175.0,180.0,k149054
k139772,1,0,167.0,180.0,k348745
k184577,1,0,162.0,180.0,k413212
k249779,1,0,163.0,180.0,k401680
k273126,1,0,156.0,180.0,k356523
k341237,1,0,140.0,180.0,k71192
k417947,1,0,136.0,180.0,k276385
k104378,1,0,143.0,182.0,k276595
k211814,1,0,149.0,190.0,k207590
k158454,1,0,150.0,201.0,k109301
k68181,1,0,150.0,210.0,k36286
k317327,1,0,143.0,210.0,k292538
k54187,1,0,132.0,201.0,k193503
k195167,1,0,130.0,190.0,k187751
k366634,1,0,134.0,182.0,k107576
k350237,1,0,138.0,180.0,k93705
k295965,1,0,150.0,180.0,k12858
k378171,1,0,168.0,180.0,k250676
k413959,1,0,173.0,175.0,k17302
k387321,1,0,175.0,162.0,k111784
k309308,1,0,179.0,153.0,k142637
k26950,1,0,165.0,150.0,k210661
k113467,1,0,136.0,150.0,k228110
k233202,1,0,123.0,150.0,k416677
k164149,1,0,124.0,150.0,k363750
k97848,1,0,128.0,150.0,k174989
k348172,1,0,126.0,150.0,k285592
k29055,1,0,125.0,150.0,k125071
k69334,1,0,131.0,150.0,k280535
k370522,1,0,147.0,150.0,k375294
k290448,1,0,168.0,150.0,k50150
k64527,1,0,178.0,150.0,k28098
k4418,1,0,174.0,150.0,k231326
k282691,1,0,161.0,150.0,k114945
k58205,1,0,143.0,134.0,k253700
k197404,1,0,132.0,124.0,k200912
k182761,1,0,127.0,108.0,k355768
k55011,1,0,122.0,85.0,k130236
k42218,1,0,118.0,60.0,k411129
k224390,1,0,114.0,30.0,k330970
k344753,0,0,115.0,0.0,k210785
k148560,0,0,129.0,0.0,k75460
k122208,0,0,127.0,0.0,k125794
k23074,0,0,32.0,30.0,k142328
k327075,0,0,5.0,42.0,k363765
k225124,0,0,344.0,67.0,k40926
k142346,0,0,333.0,95.0,k192100
k168830,0,0,332.0,124.0,k356684
k396098,0,0,328.0,150.0,k23082
k357956,0,0,324.0,175.0,k167438
k255488,0,0,326.0,201.0,k28990
k105990,0,0,331.0,228.0,k137751
k271180,0,0,331.0,256.0,k30444
k119615,0,0,322.0,283.0,k288758
k101764,0,0,317.0,309.0,k208593
k252584,0,0,313.0,335.0,k202287
k353852,0,0,314.0,361.0,k200735
k51399,0,0,317.0,335.0,k146165
k173618,0,0,322.0,309.0,k108206
k311979,0,0,328.0,283.0,k417909
k213006,0,0,331.0,258.0,k145986
k399200,0,0,326.0,234.0,k18113
k152954,0,0,319.0,212.0,k176021
k275078,0,0,337.0,190.0,k411960
k80588,0,0,355.0,162.0,k268219
k132150,0,0,353.0,134.0,k217303
k65423,0,0,357.0,108.0,k356424
k364821,0,0,356.0,85.0,k38046
k253883,0,0,346.0,67.0,k228312
k341358,0,0,331.0,42.0,k170554
k164064,0,0,314.0,30.0,k391568
k208636,0,0,304.0,0.0,k42837
k174301,0,0,301.0,0.0,k422537
k292950,0,0,302.0,30.0,k125267
k288343,0,0,288.0,67.0,k118450
k260458,0,0,280.0,95.0,k264150
k115574,0,0,275.0,124.0,k52309
k225113,0,0,269.0,150.0,k256513
k245497,0,0,264.0,170.0,k377916
k237275,0,0,259.0,192.0,k229023
k421126,0,0,257.0,216.0,k51369
k341369,0,0,256.0,242.0,k289313
k269462,0,0,256.0,268.0,k360357
k333758,0,0,256.0,295.0,k132391
k173614,0,0,256.0,323.0,k175153
k395330,0,0,255.0,350.0,k262329
k209907,0,0,253.0,376.0,k39169
k414484,0,0,250.0,402.0,k358795
k85280,0,0,247.0,430.0,k191340
k56215,0,0,241.0,457.0,k115142
k321594,0,0,235.0,484.0,k335854
k298460,0,0,234.0,510.0,k21918
k245758,0,0,234.0,537.0,k187465
k127880,0,0,234.0,564.0,k164078
k111063,0,0,233.0,591.0,k339187
k98919,0,0,234.0,618.0,k57907
k374621,0,0,234.0,644.0,k121379
k379712,0,0,233.0,671.0,k268217
k171040,0,0,233.0,698.0,k368327
k102316,0,0,240.0,708.0,k245371
k254388,0,0,255.0,684.0,k155390
k212979,0,0,263.0,661.0,k198534
k176651,0,0,269.0,638.0,k388638
k278067,0,0,277.0,616.0,k112048
k118462,0,0,296.0,594.0,k412137
k309548,0,0,342.0,553.0,k239666
k316870,0,0,343.0,534.0,k29431
k264433,0,0,345.0,516.0,k283672
k139550,0,0,354.0,499.0,k67914
k117852,0,0,2.0,484.0,k287049
k123800,0,0,4.0,470.0,k215571
k289926,0,0,6.0,457.0,k164265
k343624,0,0,8.0,437.0,k235182
k201377,0,0,354.0,430.0,k354857
k47518,0,0,333.0,424.0,k321097
k270803,0,0,328.0,421.0,k44641
k266551,0,0,330.0,420.0,k374998
k310038,0,0,328.0,421.0,k69147
k296718,0,0,329.0,424.0,k370861
k325782,0,0,333.0,430.0,k179041
k32080,0,0,334.0,437.0,k212718
k280732,0,0,333.0,446.0,k3786
k35523,0,0,332.0,457.0,k41776
k32719,0,0,335.0,470.0,k64424
k175268,0,0,336.0,484.0,k64877
k184347,0,0,332.0,499.0,k369296
k71504,0,0,328.0,516.0,k82459
k298898,0,0,332.0,534.0,k131026
k352868,0,0,341.0,553.0,k393556
k49399,0,0,349.0,573.0,k419729
k243455,0,0,346.0,594.0,k349160
k96966,0,0,342.0,616.0,k258547
k215959,0,0,333.0,638.0,k268925
k217073,0,0,326.0,661.0,k83809
k98088,0,0,332.0,684.0,k49255
k193606,0,0,296.0,153.0,k100395
k172916,0,0,300.0,182.0,k325831
k412290,0,0,300.0,212.0,k13418
k24501,0,0,299.0,242.0,k389381
k389396,0,0,297.0,272.0,k417481
k191521,0,0,297.0,301.0,k42542
k407233,0,0,296.0,331.0,k261037
k366926,0,0,294.0,361.0,k396119
k95807,0,0,295.0,391.0,k83326
k60751,0,0,297.0,421.0,k1220
k297040,0,0,299.0,451.0,k47041
k338722,0,0,301.0,481.0,k257695
k223020,0,0,301.0,511.0,k219342
k407395,0,0,301.0,541.0,k24609
k115999,0,0,67.0,531.0,k286138
k76823,0,0,63.0,509.0,k70687
k240568,0,0,53.0,488.0,k363156
k92954,0,0,35.0,467.0,k343180
k156474,0,0,47.0,446.0,k373645
k258439,0,0,34.0,426.0,k133456
k375844,0,0,21.0,408.0,k300986
k300467,0,0,29.0,391.0,k241579
k43257,0,0,13.0,376.0,k340814
k5394,0,0,358.0,362.0,k144534
k39431,0,0,351.0,351.0,k55230
k337280,0,0,334.0,342.0,k230292
k99506,0,0,332.0,313.0,k132196
k64513,0,0,347.0,285.0,k14490
k197360,0,0,334.0,256.0,k261166
k86574,0,0,323.0,228.0,k22319
k328122,0,0,336.0,201.0,k283761
k414024,0,0,16.0,175.0,k173027
k315657,0,0,3.0,150.0,k361665
k230002,0,0,339.0,124.0,k11361
k308431,0,0,358.0,95.0,k41362
k401961,0,0,13.0,67.0,k9197
k322761,0,0,2.0,42.0,k152049
k367896,0,0,348.0,30.0,k210769
k123498,0,0,306.0,192.0,k356335
k220415,0,0,303.0,212.0,k385930
k152112,0,0,301.0,234.0,k92022
k283018,0,0,301.0,255.0,k77282
k23867,0,0,293.0,277.0,k70370
k184775,0,0,292.0,297.0,k320157
k188246,0,0,299.0,319.0,k115266
k322444,0,0,302.0,342.0,k104243
k143077,0,0,305.0,361.0,k400709
k32977,0,0,300.0,382.0,k271520
k120756,0,0,300.0,404.0,k269383
k127310,0,0,305.0,426.0,k103230
k415788,0,0,314.0,474.0,k51011
k135052,0,0,335.0,499.0,k385974
k240178,0,0,335.0,525.0,k200013
k234253,0,0,326.0,551.0,k387866
k72565,0,0,347.0,577.0,k251706
k137331,0,0,346.0,604.0,k33472
k355383,0,0,342.0,631.0,k127367
k130300,0,0,345.0,685.0,k195796
k23336,0,0,337.0,713.0,k223724
k405076,0,0,326.0,741.0,k133528
k307955,0,0,332.0,769.0,k144907
k385992,0,0,348.0,797.0,k8869
k4081,0,0,333.0,825.0,k87448
k165774,0,0,339.0,854.0,k352925
k154565,0,0,350.0,882.0,k115797
k265018,0,0,349.0,870.0,k384132
k99196,0,0,356.0,849.0,k318440
k250952,0,0,7.0,828.0,k166273
k79133,0,0,21.0,807.0,k332783
k342779,0,0,358.0,787.0,k257226
k382393,0,0,14.0,768.0,k327171
k3183,0,0,73.0,750.0,k247306
k116182,0,0,75.0,732.0,k366444
k63722,0,0,60.0,716.0,k261850
k279073,0,0,63.0,700.0,k417931
k384248,0,0,85.0,685.0,k69694
k128232,0,0,99.0,671.0,k315116
k11828,0,0,113.0,658.0,k15182
k341499,0,0,113.0,638.0,k389214
k246411,0,0,119.0,618.0,k88185
k39124,0,0,130.0,600.0,k166243
k34732,0,0,129.0,582.0,k4387
k310872,0,0,133.0,566.0,k292268
k171517,0,0,134.0,551.0,k377219
k185545,0,0,137.0,537.0,k250531
k375381,0,0,150.0,524.0,k16151
k330323,0,0,156.0,509.0,k391499
k29180,0,0,148.0,488.0,k290521
k176978,0,0,139.0,467.0,k107054
k317537,0,0,146.0,446.0,k267692
k243006,0,0,159.0,426.0,k352065
k151737,0,0,149.0,408.0,k407010
k116458,0,0,137.0,391.0,k112043
k372454,0,0,135.0,376.0,k272826
k179717,0,0,142.0,361.0,k13540
k389724,0,0,163.0,339.0,k208540
k227535,0,0,163.0,319.0,k20314
k168831,0,0,153.0,300.0,k160912
k247663,0,0,144.0,283.0,k417591
k59414,0,0,142.0,268.0,k263838
k165010,0,0,152.0,256.0,k5829
k225134,0,0,153.0,247.0,k318792
k93156,0,0,151.0,242.0,k25192
k176755,0,0,160.0,240.0,k214643
k137682,0,0,157.0,228.0,k91085
k134226,0,0,154.0,218.0,k384396
k39046,0,0,148.0,212.0,k121984
k23419,0,0,142.0,210.0,k409545
k41974,0,0,153.0,201.0,k329904
k306825,0,0,135.0,190.0,k272981
k26444,0,0,126.0,182.0,k229695
k271539,0,0,139.0,180.0,k127529
k300917,0,0,159.0,175.0,k217633
k79963,0,0,160.0,162.0,k171803
k273216,0,0,160.0,153.0,k262376
k257476,0,0,157.0,150.0,k152184
k417078,0,0,158.0,150.0,k420277
k123700,0,0,167.0,134.0,k39835
k334195,0,0,135.0,124.0,k115868
k35614,0,0,130.0,120.0,k320564
k139232,0,0,162.0,120.0,k210922
k394735,0,0,180.0,108.0,k81444
k361147,0,0,154.0,85.0,k95614
k335523,0,0,138.0,67.0,k64093
k187754,0,0,125.0,60.0,k239567
k67588,0,0,162.0,67.0,k119851
k151597,0,0,167.0,67.0,k324195
k166793,0,0,122.0,60.0,k366314
k193369,0,0,103.0,60.0,k110450
k60513,0,0,135.0,42.0,k129636
k381763,0,0,325.0,90.0,k101587
k98957,0,0,329.0,120.0,k67544
k275494,0,0,323.0,150.0,k160117
k55943,0,0,309.0,180.0,k315916
k419365,0,0,303.0,210.0,k326242
k297155,0,0,301.0,240.0,k124911
k326952,0,0,301.0,270.0,k137209
k100997,0,0,297.0,300.0,k2562
k331351,0,0,155.0,390.0,k253333
k257372,0,0,151.0,420.0,k46537
k353200,0,0,153.0,408.0,k423356
k321301,0,0,149.0,391.0,k60971
k206020,0,0,143.0,376.0,k329863
k221059,0,0,138.0,362.0,k31952
k259240,0,0,140.0,350.0,k145171
k171099,0,0,149.0,335.0,k74545
k266733,0,0,157.0,323.0,k387632
k375401,0,0,151.0,309.0,k314698
k331659,0,0,141.0,295.0,k323371
k67742,0,0,142.0,283.0,k76622
k64415,0,0,141.0,268.0,k98065
k139820,0,0,144.0,256.0,k326108
k163073,0,0,150.0,247.0,k385358
k47015,0,0,142.0,242.0,k403862
k70969,0,0,132.0,228.0,k375616
k115785,0,0,129.0,218.0,k350566
k255115,0,0,120.0,212.0,k165345
k130782,0,0,121.0,210.0,k131532
k166151,0,0,159.0,201.0,k16840
k354428,0,0,185.0,190.0,k259459
k287698,0,0,180.0,182.0,k7931
k88998,0,0,168.0,180.0,k169753
k366224,0,0,162.0,180.0,k388922
k181912,0,0,159.0,180.0,k75044
k96879,0,0,158.0,180.0,k79647
k303456,1,0,165.0,180.0,k345856
k214380,1,0,170.0,180.0,k211698
k5543,1,0,170.0,180.0,k20948
k349307,1,0,163.0,162.0,k12776
k314223,1,0,156.0,153.0,k155183
k336716,1,0,152.0,150.0,k258312
k396191,1,0,144.0,150.0,k5059
k40083,1,0,136.0,150.0,k327950
k63668,1,0,138.0,150.0,k84647
k238634,1,0,149.0,150.0,k418911
k198029,1,0,153.0,150.0,k117805
k390051,1,0,159.0,150.0,k126799
k40176,1,0,168.0,150.0,k67829
k229136,1,0,175.0,150.0,k359917
k256174,1,0,176.0,150.0,k151755
k329755,1,0,171.0,150.0,k226561
k374677,1,0,167.0,150.0,k317563
k400941,1,0,165.0,150.0,k12947
k228715,1,0,166.0,150.0,k266240
k423112,1,0,160.0,150.0,k175964
k280811,1,0,148.0,150.0,k67395
k290742,1,0,140.0,150.0,k390366
k282988,1,0,144.0,153.0,k303794
k127967,1,0,150.0,162.0,k171013
k47915,1,0,150.0,175.0,k360416
k281980,1,0,148.0,180.0,k416220
k386686,1,0,141.0,180.0,k327157
k49160,1,0,132.0,175.0,k349296
k153422,1,0,128.0,162.0,k76222
k348843,1,0,131.0,153.0,k23971
k149739,1,0,135.0,150.0,k15745
k358026,1,0,146.0,150.0,k156001
k154339,1,0,163.0,150.0,k324577
k404309,1,0,173.0,134.0,k270540
k293903,1,0,178.0,124.0,k420730
k250438,1,0,168.0,120.0,k90643
k289869,1,0,147.0,120.0,k113570
k179181,1,0,132.0,120.0,k323489
k338194,1,0,129.0,120.0,k234007
k50125,1,0,133.0,120.0,k102522
k8904,1,0,131.0,120.0,k380151
k114336,1,0,129.0,120.0,k10385
k298063,1,0,132.0,120.0,k215789
k149638,1,0,144.0,120.0,k340624
k354819,1,0,163.0,120.0,k195393
k99587,1,0,172.0,120.0,k369571
k114012,1,0,171.0,120.0,k27211
k243572,1,0,163.0,120.0,k264956
k252448,1,0,145.0,108.0,k412541
k366618,1,0,134.0,95.0,k174557
k392636,1,0,129.0,85.0,k42103
k171894,1,0,121.0,67.0,k124598
k325297,1,0,111.0,42.0,k407767
k206941,0,0,99.0,30.0,k24166
k60143,0,0,85.0,0.0,k406326
k174403,0,0,54.0,30.0,k52038
k409998,0,0,345.0,30.0,k115037
k421755,0,0,344.0,42.0,k2162
k158569,0,0,348.0,67.0,k77348
k85822,0,0,343.0,85.0,k294272
k53595,0,0,336.0,108.0,k169227
k413398,0,0,335.0,134.0,k40430
k45854,0,0,332.0,162.0,k344071
k10428,0,0,325.0,190.0,k377183
k385078,0,0,323.0,216.0,k121871
k337681,0,0,328.0,242.0,k407071
k326919,0,0,328.0,268.0,k66291
k274012,0,0,320.0,295.0,k69208
k31391,0,0,317.0,323.0,k256274
k290746,0,0,315.0,350.0,k338839
k149556,0,0,319.0,376.0,k97365
k122746,0,0,324.0,350.0,k359833
k188860,0,0,326.0,324.0,k238643
k161443,0,0,328.0,300.0,k30162
k264579,0,0,328.0,277.0,k400471
k166188,0,0,323.0,255.0,k293998
k55030,0,0,318.0,228.0,k408191
k115906,0,0,333.0,201.0,k162762
k99842,0,0,354.0,175.0,k350782
k268114,0,0,356.0,150.0,k123090
k351892,0,0,0.0,127.0,k149046
k337531,0,0,359.0,108.0,k163696
k265743,0,0,351.0,85.0,k108060
k279172,0,0,337.0,67.0,k198357
k399020,0,0,321.0,42.0,k178577
k337881,0,0,311.0,30.0,k11773
k366707,0,0,306.0,0.0,k194702
k74014,0,0,305.0,0.0,k418494
k108013,0,0,305.0,30.0,k332490
k163371,0,0,295.0,60.0,k150264
k183268,0,0,288.0,85.0,k329539
