Key_1_2,Horizontal_Distance_To_Fire_Points,Horizontal_Distance_To_Roadways,Soil_Type29,Soil_Type4
k170490,883.0,1976.0,0,0
k215333,912.0,2002.0,0,0
k29825,942.0,2028.0,0,0
k5552,972.0,2054.0,0,0
k78671,1001.0,2045.0,0,0
k199413,1031.0,2033.0,0,0
k98086,1061.0,2022.0,0,0
k336922,1090.0,2012.0,0,0
k171930,1120.0,2002.0,0,0
k234518,1150.0,1992.0,0,0
k93373,1180.0,1983.0,0,0
k221075,1209.0,1974.0,0,0
k1808,1239.0,1966.0,0,0
k48873,1269.0,1958.0,0,0
k391334,1299.0,1950.0,0,0
k256358,1328.0,1943.0,0,0
k230309,1358.0,1936.0,0,0
k141467,1388.0,1930.0,0,0
k381608,1418.0,1924.0,0,0
k370473,1448.0,1919.0,0,0
k172506,1478.0,1914.0,0,0
k418493,1507.0,1909.0,0,0
k343994,1537.0,1905.0,0,0
k176407,1567.0,1902.0,0,0
k307359,1597.0,1899.0,0,0
k53997,1573.0,1896.0,0,0
k408782,1548.0,1894.0,0,0
k367462,1524.0,1892.0,0,0
k407723,1500.0,1891.0,0,0
k419722,1050.0,1905.0,0,0
k85513,1034.0,1909.0,0,0
k409423,1020.0,1914.0,0,0
k385487,1006.0,1919.0,0,0
k13995,993.0,1924.0,0,0
k412349,981.0,1930.0,0,0
k294575,969.0,1936.0,0,0
k67662,959.0,1943.0,0,0
k50438,949.0,1950.0,0,0
k339818,1020.0,2168.0,0,0
k355422,1034.0,2176.0,0,0
k230612,1050.0,2184.0,0,0
k229081,1065.0,2192.0,0,0
k207077,1082.0,2201.0,0,0
k92061,1099.0,2210.0,0,0
k335489,1116.0,2220.0,0,0
k406531,1123.0,2230.0,0,0
k205308,1099.0,2240.0,0,0
k379623,1074.0,2251.0,0,0
k340909,1050.0,2262.0,0,0
k315458,1026.0,2273.0,0,0
k72041,1003.0,2285.0,0,0
k246402,979.0,2297.0,0,0
k30958,957.0,2309.0,0,0
k346196,934.0,2322.0,0,0
k74337,912.0,2335.0,0,0
k418181,891.0,2348.0,0,0
k258858,870.0,2361.0,0,0
k233563,850.0,2375.0,0,0
k93340,830.0,2389.0,0,0
k277514,811.0,2404.0,0,0
k339067,792.0,2419.0,0,0
k27086,774.0,2434.0,0,0
k36244,757.0,2449.0,0,0
k105863,741.0,2465.0,0,0
k265176,726.0,2480.0,0,0
k294944,711.0,2496.0,0,0
k252333,698.0,2513.0,0,0
k223691,685.0,2529.0,0,0
k235081,674.0,2546.0,0,0
k57888,664.0,2563.0,0,0
k40496,655.0,2581.0,0,0
k300579,648.0,2598.0,0,0
k386195,641.0,2616.0,0,0
k417995,636.0,2634.0,0,0
k262684,633.0,2652.0,0,0
k360623,631.0,2671.0,0,0
k255181,630.0,2689.0,0,0
k13306,631.0,2708.0,0,0
k423254,633.0,2727.0,0,0
k337627,636.0,2746.0,0,0
k371786,641.0,2766.0,0,0
k189794,648.0,2785.0,0,0
k352727,655.0,2805.0,0,0
k171618,664.0,2825.0,0,0
k392305,674.0,2845.0,0,0
k282756,685.0,2866.0,0,0
k381716,698.0,2886.0,0,0
k383366,711.0,2907.0,0,0
k326037,726.0,2928.0,0,0
k294406,741.0,2949.0,0,0
k188538,757.0,2970.0,0,0
k381811,774.0,2991.0,0,0
k352728,792.0,3012.0,0,0
k261677,811.0,3034.0,0,0
k322748,1329.0,3285.0,0,0
k16334,1355.0,3280.0,0,0
k76886,1382.0,3275.0,0,0
k186706,1409.0,3271.0,0,0
k420456,1436.0,3267.0,0,0
k328711,1463.0,3263.0,0,0
k209220,1490.0,3260.0,0,0
k33281,1517.0,3257.0,0,0
k171639,1544.0,3254.0,0,0
k85781,1572.0,3251.0,0,0
k36548,1599.0,3249.0,0,0
k116061,1627.0,3247.0,0,0
k31057,1655.0,3245.0,0,0
k8705,1682.0,3243.0,0,0
k290451,1710.0,3242.0,0,0
k15401,1738.0,3241.0,0,0
k19876,1766.0,3241.0,0,0
k50776,1794.0,3240.0,0,0
k333420,1822.0,3240.0,0,0
k274115,1851.0,3240.0,0,0
k209193,1879.0,3240.0,0,0
k93111,1907.0,3240.0,0,0
k421111,1935.0,3240.0,0,0
k324716,1964.0,3240.0,0,0
k407941,1992.0,3241.0,0,0
k104153,2021.0,3241.0,0,0
k201979,2601.0,3974.0,0,0
k289521,2595.0,3994.0,0,0
k378048,2589.0,3979.0,0,0
k284301,2584.0,3949.0,0,0
k353597,2580.0,3919.0,0,0
k225473,2575.0,3890.0,0,0
k278813,2571.0,3860.0,0,0
k62907,2568.0,3830.0,0,0
k381368,2564.0,3800.0,0,0
k78773,2561.0,3770.0,0,0
k227869,2559.0,3740.0,0,0
k330934,2556.0,3711.0,0,0
k169654,2550.0,3502.0,0,0
k7126,2551.0,3472.0,0,0
k181061,2552.0,3442.0,0,0
k87019,2568.0,3234.0,0,0
k85382,2571.0,3204.0,0,0
k104271,2575.0,3174.0,0,0
k153844,2580.0,3144.0,0,0
k325918,2584.0,3115.0,0,0
k389223,2589.0,3085.0,0,0
k219438,2595.0,3055.0,0,0
k222784,2601.0,3025.0,0,0
k235320,2605.0,2995.0,0,0
k62367,2609.0,2966.0,0,0
k204740,2614.0,2936.0,0,0
k293261,2624.0,2877.0,0,0
k128480,2630.0,2847.0,0,0
k183032,2636.0,2817.0,0,0
k276199,2642.0,2787.0,0,0
k186860,2649.0,2758.0,0,0
k261923,2656.0,2728.0,0,0
k399757,2663.0,2698.0,0,0
k376981,2671.0,2669.0,0,0
k199789,2679.0,2639.0,0,0
k138665,2687.0,2609.0,0,0
k44746,2695.0,2580.0,0,0
k362383,2704.0,2550.0,0,0
k12138,2713.0,2520.0,0,0
k244669,2723.0,2491.0,0,0
k368401,2732.0,2461.0,0,0
k398244,2742.0,2431.0,0,0
k283993,2753.0,2402.0,0,0
k207658,2763.0,2372.0,0,0
k271838,2774.0,2343.0,0,0
k379511,2785.0,2313.0,0,0
k374166,2797.0,2284.0,0,0
k214215,2809.0,2254.0,0,0
k147345,2821.0,2224.0,0,0
k89878,2833.0,2195.0,0,0
k371885,2845.0,2165.0,0,0
k140806,2858.0,2136.0,0,0
k249995,2871.0,2106.0,0,0
k423158,2885.0,2077.0,0,0
k239992,2898.0,2047.0,0,0
k414822,2912.0,2018.0,0,0
k109514,2926.0,1989.0,0,0
k102967,2940.0,1959.0,0,0
k24617,2955.0,1930.0,0,0
k102050,2969.0,1900.0,0,0
k412045,2984.0,1871.0,0,0
k407282,3000.0,1842.0,0,0
k356677,3015.0,1812.0,0,0
k380070,3031.0,1783.0,0,0
k242881,3046.0,1754.0,0,0
k149222,3062.0,1725.0,0,0
k347620,3079.0,1695.0,0,0
k191667,3095.0,1666.0,0,0
k78687,3112.0,1637.0,0,0
k282386,3129.0,1608.0,0,0
k25833,3146.0,1579.0,0,0
k323749,3163.0,1550.0,0,0
k242262,3181.0,1521.0,0,0
k75443,3198.0,1492.0,0,0
k259408,3216.0,1463.0,0,0
k50359,3234.0,1434.0,0,0
k111573,3252.0,1405.0,0,0
k279602,3271.0,1376.0,0,0
k203590,3289.0,1348.0,0,0
k215984,3308.0,1319.0,0,0
k365356,3327.0,1290.0,0,0
k18576,3346.0,1262.0,0,0
k100221,3365.0,1233.0,0,0
k415342,3384.0,1205.0,0,0
k109090,3404.0,1177.0,0,0
k341623,3423.0,1148.0,0,0
k227350,3443.0,1120.0,0,0
k135504,3463.0,1092.0,0,0
k229611,3483.0,1064.0,0,0
k144427,3503.0,1036.0,0,0
k109710,3524.0,1008.0,0,0
k389670,3518.0,981.0,0,0
k259516,3491.0,953.0,0,0
k95178,3464.0,926.0,0,0
k214225,2534.0,1222.0,0,0
k391294,2526.0,1194.0,0,0
k73048,2518.0,1167.0,0,0
k33423,2510.0,1140.0,0,0
k379046,2503.0,1114.0,0,0
k411409,2496.0,1087.0,0,0
k120101,2489.0,1061.0,0,0
k151548,2483.0,1034.0,0,0
k303117,2477.0,1008.0,0,0
k22124,2471.0,983.0,0,0
k342247,2466.0,957.0,0,0
k233156,2461.0,932.0,0,0
k218466,2457.0,907.0,0,0
k69542,2452.0,882.0,0,0
k99262,2448.0,858.0,0,0
k217242,2445.0,834.0,0,0
k319120,2442.0,811.0,0,0
k228687,2439.0,787.0,0,0
k287179,2437.0,765.0,0,0
k182301,2435.0,743.0,0,0
k232786,2433.0,721.0,0,0
k104008,2432.0,700.0,0,0
k176796,2431.0,679.0,0,0
k116795,2430.0,658.0,0,0
k169837,2430.0,636.0,0,0
k25097,2430.0,616.0,0,0
k95944,2431.0,595.0,0,0
k266700,2432.0,576.0,0,0
k412956,2433.0,558.0,0,0
k407373,700.0,1806.0,0,0
k347405,730.0,1832.0,0,0
k306956,760.0,1857.0,0,0
k263961,789.0,1883.0,0,0
k123600,819.0,1909.0,0,0
k215323,849.0,1935.0,0,0
k420815,878.0,1961.0,0,0
k282627,908.0,1987.0,0,0
k132947,938.0,2014.0,0,0
k337261,967.0,2029.0,0,0
k79394,997.0,2017.0,0,0
k149460,1027.0,2006.0,0,0
k271207,1057.0,1994.0,0,0
k198327,1087.0,1984.0,0,0
k354415,1116.0,1974.0,0,0
k12422,1146.0,1964.0,0,0
k302301,1176.0,1954.0,0,0
k27766,1206.0,1945.0,0,0
k102500,1236.0,1937.0,0,0
k382656,1266.0,1929.0,0,0
k59816,1296.0,1921.0,0,0
k186976,1325.0,1914.0,0,0
k52221,1355.0,1907.0,0,0
k366168,1385.0,1900.0,0,0
k262835,1415.0,1895.0,0,0
k365111,1445.0,1889.0,0,0
k347788,1475.0,1884.0,0,0
k310433,1505.0,1879.0,0,0
k77074,1535.0,1875.0,0,0
k315866,1565.0,1872.0,0,0
k67088,1581.0,1869.0,0,0
k385189,1556.0,1866.0,0,0
k351671,1531.0,1864.0,0,0
k211033,1507.0,1862.0,0,0
k231654,1482.0,1861.0,0,0
k350278,1458.0,1860.0,0,0
k290011,1008.0,1879.0,0,0
k108089,994.0,1884.0,0,0
k170500,979.0,1889.0,0,0
k174279,966.0,1895.0,0,0
k264085,953.0,1900.0,0,0
k363719,942.0,1907.0,0,0
k176614,1008.0,2147.0,0,0
k291992,1024.0,2155.0,0,0
k61391,1040.0,2164.0,0,0
k228675,1110.0,2202.0,0,0
k380044,1116.0,2212.0,0,0
k422840,1092.0,2223.0,0,0
k219624,1068.0,2234.0,0,0
k162421,1045.0,2245.0,0,0
k91183,1022.0,2257.0,0,0
k351545,999.0,2269.0,0,0
k284839,977.0,2282.0,0,0
k373704,955.0,2295.0,0,0
k40071,933.0,2308.0,0,0
k24758,912.0,2321.0,0,0
k32087,892.0,2335.0,0,0
k299223,872.0,2349.0,0,0
k258497,853.0,2363.0,0,0
k146622,834.0,2378.0,0,0
k134495,816.0,2393.0,0,0
k272630,799.0,2408.0,0,0
k356573,782.0,2423.0,0,0
k87997,767.0,2439.0,0,0
k179718,752.0,2455.0,0,0
k84036,738.0,2471.0,0,0
k33011,725.0,2488.0,0,0
k164022,713.0,2505.0,0,0
k266696,702.0,2522.0,0,0
k324557,693.0,2539.0,0,0
k179129,684.0,2556.0,0,0
k50845,677.0,2574.0,0,0
k143579,671.0,2592.0,0,0
k126075,666.0,2610.0,0,0
k391681,663.0,2629.0,0,0
k45627,661.0,2647.0,0,0
k229439,660.0,2666.0,0,0
k274538,661.0,2685.0,0,0
k396702,663.0,2704.0,0,0
k8648,666.0,2724.0,0,0
k131032,671.0,2743.0,0,0
k416989,677.0,2763.0,0,0
k75416,684.0,2783.0,0,0
k325420,693.0,2803.0,0,0
k125083,702.0,2823.0,0,0
k281940,713.0,2844.0,0,0
k403288,725.0,2864.0,0,0
k240270,738.0,2885.0,0,0
k161636,752.0,2906.0,0,0
k419300,767.0,2927.0,0,0
k194193,782.0,2949.0,0,0
k271939,799.0,2970.0,0,0
k284253,816.0,2991.0,0,0
k133112,1343.0,3314.0,0,0
k389423,1370.0,3310.0,0,0
k215454,1396.0,3305.0,0,0
k269645,1422.0,3301.0,0,0
k397626,1449.0,3297.0,0,0
k13978,1476.0,3293.0,0,0
k238376,1503.0,3290.0,0,0
k216153,1530.0,3287.0,0,0
k45192,1557.0,3284.0,0,0
k330039,1584.0,3281.0,0,0
k33763,1611.0,3279.0,0,0
k157381,1639.0,3277.0,0,0
k348485,1666.0,3275.0,0,0
k271862,1694.0,3273.0,0,0
k302376,1722.0,3272.0,0,0
k248593,1749.0,3271.0,0,0
k212578,1777.0,3271.0,0,0
k248647,1805.0,3270.0,0,0
k414915,1833.0,3270.0,0,0
k361951,1861.0,3270.0,0,0
k247602,1889.0,3270.0,0,0
k345660,1917.0,3270.0,0,0
k317783,2636.0,3976.0,0,0
k289821,2630.0,3996.0,0,0
k40869,2624.0,4012.0,0,0
k18177,2619.0,3982.0,0,0
k102609,2614.0,3952.0,0,0
k157954,2609.0,3923.0,0,0
k398391,2605.0,3893.0,0,0
k256251,2601.0,3863.0,0,0
k150753,2597.0,3833.0,0,0
k100293,2594.0,3803.0,0,0
k394471,2591.0,3773.0,0,0
k339472,2589.0,3744.0,0,0
k39435,2586.0,3714.0,0,0
k87429,2584.0,3684.0,0,0
k202916,2580.0,3505.0,0,0
k362024,2581.0,3475.0,0,0
k239980,2594.0,3267.0,0,0
k266871,2597.0,3237.0,0,0
k66876,2601.0,3208.0,0,0
k56952,2605.0,3178.0,0,0
k373329,2609.0,3148.0,0,0
k381412,2614.0,3118.0,0,0
k224363,2619.0,3089.0,0,0
k220592,2624.0,3059.0,0,0
k375116,2630.0,3029.0,0,0
k414908,2635.0,3000.0,0,0
k381597,2639.0,2970.0,0,0
k130412,2644.0,2940.0,0,0
k341262,2649.0,2910.0,0,0
k123831,2654.0,2881.0,0,0
k15988,2659.0,2851.0,0,0
k333115,2665.0,2821.0,0,0
k120724,2672.0,2792.0,0,0
k198731,2678.0,2762.0,0,0
k358652,2685.0,2732.0,0,0
k130798,2692.0,2703.0,0,0
k191881,2700.0,2673.0,0,0
k150139,2707.0,2644.0,0,0
k312872,2716.0,2614.0,0,0
k120643,2724.0,2584.0,0,0
k201562,2733.0,2555.0,0,0
k17393,2742.0,2525.0,0,0
k103567,2751.0,2496.0,0,0
k45897,2761.0,2466.0,0,0
k236356,2771.0,2436.0,0,0
k35934,2781.0,2407.0,0,0
k38095,2802.0,2348.0,0,0
k306378,2813.0,2318.0,0,0
k354959,2825.0,2289.0,0,0
k151036,2836.0,2259.0,0,0
k313873,2848.0,2230.0,0,0
k374263,2860.0,2200.0,0,0
k400706,2873.0,2171.0,0,0
k131831,2885.0,2142.0,0,0
k231978,2898.0,2112.0,0,0
k54987,2911.0,2083.0,0,0
k131312,2925.0,2053.0,0,0
k36158,2938.0,2024.0,0,0
k72339,2952.0,1995.0,0,0
k111073,2967.0,1965.0,0,0
k1202,2981.0,1936.0,0,0
k36542,2995.0,1907.0,0,0
k70441,3010.0,1878.0,0,0
k197785,3025.0,1848.0,0,0
k374762,3041.0,1819.0,0,0
k295695,3056.0,1790.0,0,0
k199069,3072.0,1761.0,0,0
k399974,3088.0,1732.0,0,0
k420567,3104.0,1703.0,0,0
k119864,3120.0,1674.0,0,0
k106173,3137.0,1645.0,0,0
k205284,3154.0,1616.0,0,0
k324159,3171.0,1587.0,0,0
k415068,3188.0,1558.0,0,0
k92529,3205.0,1529.0,0,0
k386144,3222.0,1500.0,0,0
k263196,3240.0,1471.0,0,0
k329955,3258.0,1442.0,0,0
k229448,3276.0,1414.0,0,0
k210986,3294.0,1385.0,0,0
k51393,3313.0,1357.0,0,0
k408603,3331.0,1328.0,0,0
k382344,3350.0,1300.0,0,0
k147620,3369.0,1271.0,0,0
k293601,3388.0,1243.0,0,0
k149911,3407.0,1215.0,0,0
k198377,3426.0,1187.0,0,0
k363572,3446.0,1159.0,0,0
k39061,3466.0,1131.0,0,0
k103385,3485.0,1103.0,0,0
k149748,3505.0,1075.0,0,0
k251405,3525.0,1048.0,0,0
k260413,3534.0,1020.0,0,0
k309576,3506.0,993.0,0,0
k147362,3479.0,966.0,0,0
k50504,3451.0,939.0,0,0
k225493,2572.0,1261.0,0,0
k132351,2563.0,1234.0,0,0
k37324,2555.0,1207.0,0,0
k233788,2547.0,1181.0,0,0
k50322,2539.0,1154.0,0,0
k422005,2532.0,1128.0,0,0
k174347,2525.0,1101.0,0,0
k284166,2519.0,1075.0,0,0
k86432,2512.0,1050.0,0,0
k128325,2506.0,1024.0,0,0
k409788,2501.0,999.0,0,0
k154791,2496.0,973.0,0,0
k146746,2491.0,949.0,0,0
k23786,2486.0,924.0,0,0
k222402,2482.0,900.0,0,0
k403319,2478.0,876.0,0,0
k3982,2475.0,853.0,0,0
k47564,2472.0,830.0,0,0
k259774,2469.0,807.0,0,0
k2986,2467.0,785.0,0,0
k365072,2465.0,764.0,0,0
k193842,2463.0,743.0,0,0
k100150,2462.0,721.0,0,0
k43839,2461.0,700.0,0,0
k182870,2460.0,679.0,0,0
k102332,2460.0,658.0,0,0
k416930,2460.0,638.0,0,0
k128640,2461.0,618.0,0,0
k382246,2462.0,600.0,0,0
k162228,2463.0,576.0,0,0
k217130,577.0,1689.0,0,0
k376507,607.0,1714.0,0,0
k106153,636.0,1739.0,0,0
k79456,666.0,1765.0,0,0
k117949,696.0,1790.0,0,0
k340332,875.0,1947.0,0,0
k167668,904.0,1973.0,0,0
k87889,934.0,1999.0,0,0
k335520,964.0,2001.0,0,0
k310952,994.0,1989.0,0,0
k193833,1024.0,1978.0,0,0
k157203,1054.0,1967.0,0,0
k249033,1084.0,1956.0,0,0
k301105,1114.0,1945.0,0,0
k422649,1144.0,1935.0,0,0
k308816,1173.0,1926.0,0,0
k60418,1203.0,1917.0,0,0
k170602,1233.0,1908.0,0,0
k305392,1263.0,1900.0,0,0
k180373,1293.0,1892.0,0,0
k203114,1323.0,1885.0,0,0
k300609,1353.0,1878.0,0,0
k155718,1383.0,1871.0,0,0
k309000,1413.0,1865.0,0,0
k22312,1443.0,1860.0,0,0
k158915,1473.0,1854.0,0,0
k41031,1503.0,1850.0,0,0
k127801,1533.0,1846.0,0,0
k397956,1563.0,1842.0,0,0
k239692,1565.0,1839.0,0,0
k264525,1539.0,1836.0,0,0
k124582,1514.0,1834.0,0,0
k388969,1489.0,1832.0,0,0
k155727,1465.0,1831.0,0,0
k238475,1440.0,1830.0,0,0
k405155,1087.0,2173.0,0,0
k115947,1106.0,2184.0,0,0
k305935,1110.0,2195.0,0,0
k390371,1087.0,2206.0,0,0
k359399,1064.0,2218.0,0,0
k149233,1041.0,2230.0,0,0
k380652,1019.0,2242.0,0,0
k152898,997.0,2255.0,0,0
k25001,976.0,2268.0,0,0
k157561,955.0,2281.0,0,0
k326214,934.0,2294.0,0,0
k307437,914.0,2308.0,0,0
k62101,895.0,2322.0,0,0
k66918,876.0,2337.0,0,0
k29577,858.0,2352.0,0,0
k251430,841.0,2367.0,0,0
k63299,824.0,2382.0,0,0
k364172,808.0,2398.0,0,0
k220468,793.0,2414.0,0,0
k250128,778.0,2430.0,0,0
k319253,765.0,2446.0,0,0
k110456,752.0,2463.0,0,0
k79216,741.0,2480.0,0,0
k133127,731.0,2497.0,0,0
k154187,721.0,2514.0,0,0
k329015,713.0,2532.0,0,0
k315211,706.0,2550.0,0,0
k129863,700.0,2568.0,0,0
k67285,696.0,2586.0,0,0
k329332,693.0,2605.0,0,0
k239463,691.0,2624.0,0,0
k26816,690.0,2643.0,0,0
k156753,691.0,2662.0,0,0
k314665,693.0,2681.0,0,0
k154591,696.0,2701.0,0,0
k120130,700.0,2721.0,0,0
k100781,706.0,2741.0,0,0
k337305,713.0,2761.0,0,0
k279053,721.0,2781.0,0,0
k61472,731.0,2801.0,0,0
k329281,741.0,2822.0,0,0
k409117,752.0,2843.0,0,0
k16024,765.0,2864.0,0,0
k134384,778.0,2885.0,0,0
k181373,793.0,2906.0,0,0
k212416,808.0,2927.0,0,0
k68003,824.0,2949.0,0,0
k410532,1358.0,3344.0,0,0
k215535,1384.0,3339.0,0,0
k119543,1410.0,3335.0,0,0
k315512,1437.0,3331.0,0,0
k55851,1463.0,3327.0,0,0
k32730,1489.0,3323.0,0,0
k24949,1516.0,3320.0,0,0
k137211,1543.0,3316.0,0,0
k159978,1570.0,3314.0,0,0
k402194,1597.0,3311.0,0,0
k420188,1624.0,3309.0,0,0
k271865,1651.0,3307.0,0,0
k343236,1678.0,3305.0,0,0
k17586,1706.0,3303.0,0,0
k360790,1733.0,3302.0,0,0
k412282,1761.0,3301.0,0,0
k382413,1788.0,3301.0,0,0
k102996,1816.0,3300.0,0,0
k87093,1844.0,3300.0,0,0
k4834,2210.0,3311.0,0,0
k393665,2692.0,3922.0,0,0
k187958,2685.0,3941.0,0,0
k219345,2678.0,3960.0,0,0
k418370,2672.0,3980.0,0,0
k72210,2665.0,3999.0,0,0
k316359,2659.0,4019.0,0,0
k355395,2654.0,4015.0,0,0
k28421,2649.0,3985.0,0,0
k85729,2644.0,3956.0,0,0
k279055,2639.0,3926.0,0,0
k263912,2635.0,3896.0,0,0
k150630,2631.0,3866.0,0,0
k3335,2627.0,3836.0,0,0
k215012,2624.0,3807.0,0,0
k163516,2621.0,3777.0,0,0
k278078,2618.0,3747.0,0,0
k213972,2616.0,3717.0,0,0
k261047,2614.0,3688.0,0,0
k284991,2610.0,3509.0,0,0
k118811,2611.0,3479.0,0,0
k194590,2618.0,3331.0,0,0
k259803,2621.0,3301.0,0,0
k235176,2624.0,3271.0,0,0
k91556,2627.0,3241.0,0,0
k260609,2631.0,3212.0,0,0
k349538,2635.0,3182.0,0,0
k423323,2639.0,3152.0,0,0
k316038,2644.0,3123.0,0,0
k256396,2649.0,3093.0,0,0
k8896,2654.0,3063.0,0,0
k52653,2659.0,3034.0,0,0
k204786,2664.0,3004.0,0,0
k233357,2669.0,2974.0,0,0
k11141,2673.0,2945.0,0,0
k98663,2683.0,2885.0,0,0
k105844,2689.0,2856.0,0,0
k111071,2695.0,2826.0,0,0
k373891,2701.0,2796.0,0,0
k407399,2707.0,2767.0,0,0
k217292,2714.0,2737.0,0,0
k8082,2721.0,2708.0,0,0
k21742,2729.0,2678.0,0,0
k362089,2736.0,2649.0,0,0
k300782,2744.0,2619.0,0,0
k316600,2753.0,2589.0,0,0
k17193,2761.0,2560.0,0,0
k175414,2770.0,2530.0,0,0
k227563,2780.0,2501.0,0,0
k412833,2789.0,2471.0,0,0
k304479,2799.0,2442.0,0,0
k151731,2809.0,2412.0,0,0
k243217,2820.0,2383.0,0,0
k33717,2830.0,2353.0,0,0
k380798,2841.0,2324.0,0,0
k77960,2852.0,2295.0,0,0
k6410,2864.0,2265.0,0,0
k158720,2876.0,2236.0,0,0
k232474,2888.0,2206.0,0,0
k79555,2900.0,2177.0,0,0
k89553,2912.0,2148.0,0,0
k177349,2925.0,2118.0,0,0
k108325,2938.0,2089.0,0,0
k214116,2952.0,2060.0,0,0
k245507,2965.0,2030.0,0,0
k271087,2979.0,2001.0,0,0
k215630,2993.0,1972.0,0,0
k343254,3007.0,1943.0,0,0
k416577,3022.0,1914.0,0,0
k57734,3036.0,1885.0,0,0
k100726,3051.0,1855.0,0,0
k354893,3066.0,1826.0,0,0
k262919,3082.0,1797.0,0,0
k370209,3097.0,1768.0,0,0
k263697,3113.0,1739.0,0,0
k280824,3129.0,1710.0,0,0
k249978,3145.0,1681.0,0,0
k220665,3162.0,1652.0,0,0
k93513,3178.0,1624.0,0,0
k387314,3195.0,1595.0,0,0
k143018,3212.0,1566.0,0,0
k407273,3229.0,1537.0,0,0
k125388,3247.0,1509.0,0,0
k207122,3264.0,1480.0,0,0
k161611,3282.0,1452.0,0,0
k41900,3300.0,1423.0,0,0
k150841,3318.0,1395.0,0,0
k415849,3336.0,1366.0,0,0
k8429,3355.0,1338.0,0,0
k99754,3373.0,1310.0,0,0
k115963,3392.0,1282.0,0,0
k77450,3411.0,1254.0,0,0
k84640,3430.0,1226.0,0,0
k386826,3449.0,1198.0,0,0
k114553,3469.0,1170.0,0,0
k389263,3488.0,1142.0,0,0
k289780,3508.0,1115.0,0,0
k258908,3528.0,1087.0,0,0
k308500,3548.0,1060.0,0,0
k251047,3522.0,1033.0,0,0
k262195,3494.0,1006.0,0,0
k403213,3467.0,979.0,0,0
k225258,3439.0,953.0,0,0
k257653,2601.0,1275.0,0,0
k414145,2592.0,1248.0,0,0
k338298,2584.0,1221.0,0,0
k116172,2576.0,1195.0,0,0
k10060,2568.0,1168.0,0,0
k49660,2561.0,1142.0,0,0
k100353,2554.0,1116.0,0,0
k88411,2548.0,1091.0,0,0
k169903,2542.0,1065.0,0,0
k369453,2536.0,1040.0,0,0
k332632,2530.0,1015.0,0,0
k319726,2525.0,990.0,0,0
k214268,2520.0,966.0,0,0
k293198,2516.0,942.0,0,0
k224455,2512.0,918.0,0,0
k253877,2508.0,895.0,0,0
k399999,2505.0,872.0,0,0
k382621,2502.0,850.0,0,0
k231989,2499.0,828.0,0,0
k401421,2496.0,806.0,0,0
k327540,2495.0,785.0,0,0
k390614,2493.0,764.0,0,0
k407377,2492.0,743.0,0,0
k104202,2491.0,721.0,0,0
k271263,2490.0,700.0,0,0
k153746,2490.0,680.0,0,0
k165024,2490.0,661.0,0,0
k342251,2491.0,642.0,0,0
k121290,2492.0,618.0,0,0
k47240,2493.0,595.0,0,0
k317976,2244.0,330.0,0,0
k243833,2229.0,330.0,0,0
k79285,2215.0,330.0,0,0
k320367,2201.0,330.0,0,0
k91759,2187.0,323.0,0,0
k267368,2173.0,313.0,0,0
k372922,514.0,1622.0,0,0
k406982,543.0,1648.0,0,0
k97076,573.0,1673.0,0,0
k73089,603.0,1698.0,0,0
k68308,633.0,1724.0,0,0
k249061,902.0,1959.0,0,0
k47727,932.0,1986.0,0,0
k381500,962.0,1974.0,0,0
k76855,992.0,1962.0,0,0
k32251,1022.0,1950.0,0,0
k332047,1052.0,1939.0,0,0
k151791,1082.0,1928.0,0,0
k169019,1112.0,1917.0,0,0
k167015,1142.0,1907.0,0,0
k250513,1172.0,1897.0,0,0
k376375,1201.0,1888.0,0,0
k290059,1231.0,1879.0,0,0
k177712,1261.0,1871.0,0,0
k235960,1291.0,1863.0,0,0
k307732,1321.0,1855.0,0,0
k234525,1351.0,1848.0,0,0
k244950,1381.0,1842.0,0,0
k20964,1411.0,1836.0,0,0
k67282,1441.0,1830.0,0,0
k37640,1471.0,1825.0,0,0
k50654,1501.0,1820.0,0,0
k173723,1531.0,1816.0,0,0
k316799,1561.0,1812.0,0,0
k105557,1549.0,1809.0,0,0
k182502,1523.0,1806.0,0,0
k114665,1498.0,1804.0,0,0
k190809,1473.0,1802.0,0,0
k10202,1448.0,1801.0,0,0
k295219,1423.0,1800.0,0,0
k318880,1064.0,2145.0,0,0
k338848,1084.0,2156.0,0,0
k21111,1104.0,2167.0,0,0
k409060,1106.0,2178.0,0,0
k4615,1084.0,2190.0,0,0
k176523,1062.0,2202.0,0,0
k288603,1040.0,2215.0,0,0
k202370,1018.0,2227.0,0,0
k329473,997.0,2241.0,0,0
k203825,977.0,2254.0,0,0
k422585,957.0,2268.0,0,0
k94030,937.0,2282.0,0,0
k229804,918.0,2296.0,0,0
k168416,900.0,2311.0,0,0
k306079,882.0,2326.0,0,0
k319403,865.0,2341.0,0,0
k405012,849.0,2356.0,0,0
k115131,834.0,2372.0,0,0
k114726,819.0,2388.0,0,0
k259550,805.0,2405.0,0,0
k380819,792.0,2421.0,0,0
k289075,780.0,2438.0,0,0
k84361,769.0,2455.0,0,0
k92582,759.0,2473.0,0,0
k375548,750.0,2490.0,0,0
k209183,742.0,2508.0,0,0
k150750,735.0,2526.0,0,0
k85186,730.0,2544.0,0,0
k244058,726.0,2563.0,0,0
k333258,722.0,2582.0,0,0
k420668,721.0,2601.0,0,0
