Key_2_4,ParticleID_2,ParticleID_41,ParticleID_26,ParticleID_22,ParticleID_15
k40182,84.9439,-5.2288,21.1966,325.463,3160.67
k17474,81.2757,8.910810000000001,38.1027,53.3388,608.029
k62783,28.806,24.2045,165.01,51.2009,795.373
k2798,48.0745,-8.09228,2.86638,123.118,1533.83
k3005,556.715,4.06001,11.5647,108.535,813.753
k63473,34.0534,17.1609,0.0,404.97,2741.84
k6592,26.7825,-8.86289,18.9232,47.0048,476.397
k47419,36.3403,-10.7405,42.8423,281.722,3487.73
k41867,58.4746,-21.3767,63.5744,78.0022,1553.99
k58617,420.957,21.0183,42.3485,122.406,762.677
k50230,150.566,18.1505,139.881,246.825,1682.17
k15276,4.85917,-2.64376,17.2912,89.0358,1215.79
k69443,883.28,46.28,113.506,179.49900000000002,1527.33
k67052,15.5627,5.56835,5.67939,82.8049,1138.94
k31998,13.0636,-34.2311,158.439,80.5298,1235.53
k9160,20.6279,-25.0415,28.3896,17.2031,528.495
k63837,572.964,11.828,18.7011,156.97299999999998,1267.01
k33313,63.3316,31.7147,61.084,38.2505,499.995
k22729,44.532,1.30047,15.2835,62.2378,581.129
k27676,103.581,10.7073,7.66114,191.025,1967.32
k72976,139.554,23.2617,22.696,288.021,2477.45
k46926,26.3848,-14.2139,1.25837,48.4773,538.748
k3259,607.389,-0.0696912,233.03,162.168,952.934
k49775,48.8481,3.64979,3.68769,48.3758,583.614
k70407,39.4025,5.95575,19.3151,178.3,1644.24
k31000,84.7091,-49.2739,95.6164,46.0527,733.99
k69579,22.0805,-11.8597,109.786,44.1912,475.629
k56599,4.55555,-7.92059,5.69418,59.3008,935.331
k50311,325.949,-47.9182,361.766,81.9197,1518.35
k14029,599.62,-3.45218,171.687,81.6712,960.245
k51896,38.1579,-39.0845,78.8893,14.6777,350.811
k58529,11.9871,-8.50738,8.95813,53.606,754.4110000000001
k34994,456.884,-35.4769,346.199,324.189,2452.74
k71573,114.63,15.5211,25.5621,180.791,1796.38
k37940,125.291,-76.4885,298.527,431.52,1585.14
k19392,36.2146,15.5467,196.174,385.494,3799.38
k36708,0.8464430000000001,-16.3694,21.1804,94.917,797.878
k63395,37.6518,44.6065,0.0,294.119,2100.2
k17202,26.9188,-18.3209,9.60209,36.9714,460.21
k59839,3.3832,-22.1439,48.6621,115.837,951.459
k68239,8.11162,-7.72307,16.9195,190.2,1914.19
k42262,52.3163,-15.7007,38.2855,96.9367,1628.98
k42396,24.7578,33.8187,22.5083,69.313,1024.24
k40143,98.6051,-55.0743,146.894,84.5808,1642.55
k23832,10.2402,-5.88286,76.3246,18.0961,312.574
k20885,18.658,-20.0756,19.9251,91.5947,1069.05
k48945,266.87,-19.8823,222.523,131.806,1644.94
k2322,66.1463,-47.2139,93.2058,31.3303,704.602
k45679,3.3213,-16.2636,1.49479,65.7355,568.716
k9991,299.103,-3.85809,97.263,80.9108,751.7689999999999
k42308,23.3884,12.4746,63.0475,162.857,1511.53
k38123,3.73728,-86.0195,99.5225,74.5989,1029.22
k72843,18.5784,-19.4399,1.93743,161.96200000000002,1635.89
k26996,33.2622,-9.5327,10.3123,42.8629,633.83
k62644,11.0702,-11.6824,1.00334,62.5303,939.852
k51215,6.10626,-10.8772,82.3215,105.39,1181.55
k44564,95.0333,-18.4468,126.449,41.2496,893.6469999999999
k22025,13.7033,-22.2042,129.97299999999998,90.1507,1207.47
k68549,494.845,-18.4673,195.31,93.5937,1346.83
k67887,577.934,5.25493,61.626,347.581,1959.03
k46870,85.1414,-2.84001,23.4366,324.325,3130.97
k27497,53.4675,-3.70973,13.5487,78.6894,953.121
k4051,7.89625,29.4881,24.2679,66.6083,916.739
k37968,243.356,-9.46666,174.49400000000003,81.4938,947.632
k11846,255.109,-4.06554,85.8006,390.8080000000001,4448.47
k6503,789.07,-83.4341,474.475,186.16,2420.73
k30825,650.244,2.32203,249.679,114.252,1007.18
k37799,13.0831,-20.6347,51.7985,49.1128,651.988
k51034,13.1314,12.6201,42.8279,81.4951,1235.31
k25133,3.66045,-5.17146,1.26437,42.1052,464.14
k15341,16.6942,0.808466,7.371119999999999,30.7011,448.693
k27080,29.7655,5.92994,0.893093,11.6947,231.561
k41015,49.8311,-1.2800200000000002,47.8678,64.8738,713.22
k60955,52.9947,-5.80695,19.581,245.827,1352.48
k8248,53.9943,18.4288,66.7122,167.63099999999997,1484.64
k37321,105.521,-10.278,12.8358,39.8156,644.493
k43490,18.0597,-6.54714,6.98107,141.648,1152.26
k39045,25.3764,-14.9306,5.84578,91.3509,903.33
k45343,1990.12,16.2391,222.747,563.104,3638.88
k47679,174.615,4.98122,119.124,100.913,926.919
k20771,192.80900000000003,-15.1292,0.343259,113.009,1162.07
k33555,6.061,-12.1317,115.846,77.2734,934.124
k64164,11.0322,-11.6789,1.51118,33.7314,410.169
k14710,16.894,16.3662,51.5262,138.502,1296.86
k23069,23.6438,5.0464400000000005,14.0779,181.022,1536.94
k61984,7.95811,-18.9693,1.21802,115.168,1085.94
k57414,20.7372,53.1415,39.8034,287.278,2920.11
k2469,31.7702,-15.8126,124.972,90.713,589.101
k35975,474.115,-12.865,1.57016,108.697,1060.19
k64443,44.4326,44.1325,179.688,140.50799999999998,841.4169999999999
k18393,71.1581,-9.71053,38.5401,172.609,1977.46
k65613,171.75,25.6369,0.0,412.982,2862.0
k1711,11.2966,5.6445300000000005,211.76,370.043,3164.18
k13739,57.8026,48.108,189.438,168.332,1721.57
k17934,7.02078,-12.9952,7.387810000000001,106.713,1054.06
k71991,224.392,-40.0877,294.599,219.863,2523.71
k30810,9.86014,22.9991,260.106,155.576,1374.32
k53631,14.2207,-5.98947,4.14141,10.4113,257.954
k23166,6.617719999999999,-21.1696,1.95341,22.8796,306.129
k53791,117.18,3.95356,3.98252,223.348,1989.51
k57599,189.799,2.49885,14.3024,51.8331,520.225
k32783,1201.87,-15.2362,82.0278,260.514,2380.42
k641,765.529,81.7812,0.0,473.86300000000006,3513.21
k39050,1474.44,-24.7705,382.2,199.742,2411.36
k30109,34.2237,-34.4433,11.1935,51.5836,1103.48
k4823,50.1662,-14.0542,273.323,197.727,852.36
k24392,11.9436,-31.2898,18.6211,79.6643,1059.48
k30576,248.604,-33.5479,46.7687,447.629,4249.88
k31506,197.539,-12.3076,67.5734,50.9267,664.296
k24135,4.733569999999999,41.1688,0.0,262.934,1909.83
k42632,21.2496,4.76374,52.5332,265.261,2394.06
k27927,15.6694,-13.6649,3.3347800000000003,19.9947,225.423
k64991,52.7272,-46.9327,34.7254,107.409,1515.38
k34164,6.33554,-22.4372,35.385,37.4025,654.784
k51864,16.4425,-29.5749,14.0103,54.3858,667.93
k52367,293.819,5.25476,21.8931,191.966,1181.45
k19363,82.412,-9.04615,6.5165,38.601,594.361
k8556,9.04542,20.7805,183.838,174.391,1353.98
k56036,389.172,-10.3566,136.71,249.326,1588.07
k52035,5.05255,-37.2083,13.5778,42.2579,810.9839999999999
k5119,406.995,9.35455,0.0,216.592,1305.96
k37397,128.575,20.2228,0.0,248.86,2955.98
k32524,81.7596,-84.4683,151.73,220.465,1162.2
k64320,1655.18,-35.2548,0.0,296.265,4251.03
k28478,12.4005,4.2354400000000005,68.1526,72.1743,960.438
k53311,77.738,-27.962,40.9244,74.7522,1133.07
k50993,23.5704,5.26052,7.41184,52.2867,469.744
k5637,153.421,10.7076,175.19799999999998,77.242,1151.72
k26437,42.6461,-14.0259,130.341,34.7167,497.765
k25331,32.3033,-11.3372,6.13575,209.754,2360.82
k42737,26.6011,3.31781,69.4981,126.064,1092.9
k7917,1.12153,-19.4853,9.99463,104.188,867.44
k32729,26.5319,-39.8404,0.0,59.3249,982.204
k29520,38.7894,-16.6779,15.4531,173.872,1435.56
k31432,100.806,-54.2011,12.3331,141.577,614.618
k9047,46.7593,1.15937,42.8008,100.951,831.1610000000001
k5681,75.5707,-29.9733,2.4584900000000003,44.3076,527.727
k57343,28.0465,19.0583,10.7403,115.794,1245.16
k18024,66.6084,-6.318969999999999,63.0254,141.45600000000002,1568.43
k17640,74.0193,-46.9221,244.514,145.703,1271.93
k71198,83.5682,44.9426,35.5881,329.181,2589.83
k23955,25.4194,4.72763,75.2948,20.7702,335.944
k50863,47.2261,-20.154,19.37,253.343,2133.39
k37119,3710.63,-9.61977,20.113,985.482,4541.97
k46563,156.483,-3.62246,7.1594,136.942,1743.68
k36760,318.522,-21.295,7.63025,151.922,1352.9
k45263,8.7384,20.1869,0.0,235.644,1784.74
k11565,56.7264,-7.77286,9.25408,78.329,1027.65
k23584,112.118,-38.788,20.2417,207.67,2741.34
k12173,96.1248,-39.3733,74.0033,58.5856,948.447
k52967,0.940864,-19.1611,3.06973,40.4395,575.1990000000001
k46552,3.743630000000001,-28.2923,179.84599999999998,290.087,2056.8
k8076,2.3997900000000003,-2.16814,24.8667,83.9123,865.712
k11989,9.33175,-5.12909,2.09574,24.6784,343.522
k39288,14.4237,-7.74285,5.706930000000001,44.1968,607.784
k14544,2.4666900000000003,-15.9924,25.477,128.201,1506.84
k52821,36.559,-4.92962,14.1742,58.794,762.1110000000001
k64100,4.0503800000000005,-21.2293,0.0,16.2249,280.796
k10030,10.9855,22.8471,56.1581,51.3236,545.895
k50978,3196.1,12.2492,74.46,1045.31,4527.84
k18058,128.683,-8.359,99.3232,145.19,2141.41
k21576,88.9779,-9.25779,16.5074,39.4836,777.368
k55226,32.645,55.6213,0.0,233.018,1522.22
k14189,2879.89,29.9774,226.005,424.691,2988.5
k23063,13.9122,22.9268,17.788,229.68400000000003,2353.33
k19786,108.401,4.97128,17.0013,186.367,1466.16
k15100,540.078,14.1389,213.77,85.3357,1003.05
k32940,25.3976,4.1193800000000005,67.1486,55.8339,488.949
k3959,32.428,-16.8917,141.671,47.3873,606.668
k71646,262.526,4.05795,9.5558,157.381,2157.09
k44567,2.79877,-2.46187,1.71619,75.4542,1090.07
k47669,77.4538,-7.82725,8.70487,109.103,1275.8
k5790,552.271,-3.92222,6.04891,208.681,2264.42
k15224,1414.49,-15.6727,6.1103,279.98400000000004,2804.52
k62375,50.0564,-5.76916,8.687710000000001,231.496,2036.94
k32617,19.8958,15.3554,39.6006,111.695,1587.25
k68759,87.1067,-33.3908,5.13565,40.4671,567.198
k15402,19.7056,2.06875,44.9605,54.4648,1016.81
k70231,34.5176,-9.06611,10.9976,230.541,2119.51
k43736,43.7821,-30.8958,4.16948,36.4214,721.798
k1233,372.473,63.9498,112.883,79.6819,1514.29
k65735,5.4599,55.0859,20.8581,135.01,1532.23
k48111,7.002089999999999,74.074,6.43374,115.598,1145.3
k47061,12.9662,-15.2311,36.8463,44.1093,608.425
k54378,226.341,-12.1533,34.468,81.8857,708.1189999999999
k67275,89.1378,57.4538,10.381,222.279,1900.3
k57774,19.6247,0.105898,39.896,137.191,1232.03
k7101,70.0833,-22.1535,60.2365,52.694,688.4789999999999
k2315,6.1345,-17.0808,11.9862,97.3472,808.7539999999999
k28116,714.15,4.07677,326.1,299.785,1236.35
k6668,13.8259,-17.3761,58.7462,18.5342,316.259
k16291,9.63703,46.0665,46.2327,218.703,2010.1
k58624,2.84985,-15.4859,12.8139,51.25,818.408
k28496,10.4204,-62.1717,119.287,29.7495,658.7260000000001
k41876,51.0009,-10.7539,193.256,154.651,1731.56
k3401,2.93157,-26.2475,0.414962,37.5301,503.029
k40386,129.091,-7.552639999999999,37.7466,307.91200000000003,2968.13
k8927,19.2371,20.6659,31.0739,90.7174,1236.78
k15846,25.8046,-6.23348,0.0,56.0267,593.637
k1995,564.385,-17.464,482.515,482.305,2830.74
k58585,28.3247,7.71974,59.6838,326.838,2803.88
k55668,345.30400000000003,0.97806,351.94,298.246,1373.47
k30572,294.29,-13.1463,92.8907,72.9627,1004.0
k33502,340.973,-4.31036,282.063,343.714,1062.32
k62582,181.435,-25.8263,158.254,48.9739,1443.57
k72123,114.22,-12.2217,2.81015,32.6792,516.307
k60752,26.149,-0.274548,22.0038,200.984,2000.92
k7929,5.32597,-13.4383,0.0,206.048,3445.52
k56771,4.93556,-7.28805,11.613,69.5721,822.347
k58632,80.2019,-1.39024,260.983,488.964,3411.83
k47051,176.995,-2.82138,151.024,33.4823,477.285
k60058,90.0408,-36.9243,17.5686,138.292,1596.83
k60954,20.2566,2.3702400000000003,10.8375,62.8213,708.002
k55911,483.374,5.99635,228.693,98.485,839.6669999999999
k56047,8.61785,-44.2192,12.7173,18.9675,472.016
k50341,13.849,16.4053,93.7923,21.8338,228.968
k7300,73.1516,25.1846,28.4919,288.946,3560.0
k4036,46.3277,-15.7758,16.7522,51.0442,719.903
k58686,38.6916,13.5999,205.11,333.21,2264.72
k559,17.6838,-85.0795,105.664,37.0987,717.581
k20623,27.6365,-27.0038,7.469519999999999,131.752,1676.97
k49932,1.95596,-20.5163,251.599,149.483,1343.61
k47363,63.8916,-19.8124,14.1816,91.1282,1481.2
k32072,141.946,-1.0661,17.9275,200.885,2102.78
k27872,8.112680000000001,-30.5504,9.80378,29.6221,491.762
k8148,81.3948,0.702344,6.82189,81.6018,852.27
k21769,18.0586,-24.7617,48.2741,77.308,1106.98
k42473,2.09753,-6.17793,0.565021,19.6019,353.037
k57560,1830.85,-30.096,31.1084,326.944,2589.99
k59337,49.281,-8.359210000000001,218.704,78.3456,1098.81
k56766,16.7684,-20.5972,12.1515,80.9289,1300.3
k15715,55.3515,-38.7561,168.752,58.1261,1459.01
k68588,20.6938,24.4264,0.0,282.098,1487.99
k34881,26.0786,7.342589999999999,18.2957,101.811,1466.27
k40829,5.59892,3.52339,19.1712,115.343,1192.09
k49734,2.40645,-22.7817,6.856160000000001,38.7191,549.27
k9585,17.885,-36.8976,14.1038,15.6697,400.435
k20636,85.7775,-44.9882,105.163,20.9964,616.436
k52829,5.71778,-13.3717,46.3508,103.322,1207.04
k72793,4.36773,8.52726,31.4097,65.4904,929.702
k51202,266.56,-4.31808,6.53453,146.344,1495.63
k58506,26.0916,-16.6605,27.1876,161.09799999999998,1795.24
k52524,18.3545,-20.9291,123.987,132.69799999999998,682.18
k61129,110.335,35.4165,12.81,241.666,2661.84
k4053,4.86907,60.241,18.8715,53.5408,624.194
k1897,78.7397,35.5244,5.28304,215.944,2168.2
k2211,53.1902,4.7377,83.655,589.595,4683.58
k38586,81.8887,-19.1114,8.27448,16.99,469.385
k69647,19.4767,-1.4015799999999998,25.5204,202.898,1547.54
k43588,322.509,-8.58506,145.034,123.887,1201.46
k2197,123.235,-53.6699,206.595,191.027,2048.48
k18671,33.1318,21.3454,33.4054,215.568,1500.49
k47379,18.6249,-13.5639,178.158,33.4858,544.738
k47081,12.8609,27.6954,32.8234,120.137,1260.09
k56688,221.816,-15.0146,8.00774,56.3412,776.033
k46596,32.8669,27.5462,23.2556,141.829,1351.52
k29674,19.5337,-10.9477,19.419,25.0893,673.586
k6326,32.2743,-2.12998,6.0387900000000005,174.607,967.75
k4577,124.921,-2.7071400000000003,128.595,22.8832,340.201
k4521,12.2222,-18.4724,7.65211,84.0778,864.6
k63590,1.87744,-5.21033,10.4153,50.3626,587.135
k57676,124.185,-6.16631,94.2202,292.295,2829.35
k1773,4.69683,-3.4651300000000003,10.6189,132.597,1614.57
k30638,63.0483,-8.53646,19.2158,158.997,2075.08
k64752,61.0747,-25.2397,110.38,39.188,623.089
k18113,0.557424,-18.8994,0.3809659999999999,16.8452,244.526
k35730,552.9119999999999,64.4878,0.0,446.024,4107.85
k13802,2.53566,17.8478,50.841,191.316,1542.55
k14900,130.27100000000002,-8.48145,249.613,115.106,1189.48
k39866,96.7459,-12.0093,79.7594,169.49,1870.35
k47251,17.6979,-37.9443,31.6024,38.6006,812.6239999999999
k61586,77.1951,12.4951,10.0425,86.3285,911.627
k53969,24.52,28.0916,2.45434,76.6002,844.541
k71650,1931.0,14.7236,238.95,348.209,2874.83
k32941,62.0718,-46.3009,65.056,213.865,2605.9
k54060,43.2506,14.4865,123.636,186.26,1230.47
k5047,122.693,-32.7683,189.383,429.99,2525.25
k63657,6.735189999999999,-10.0536,29.2524,31.8127,483.054
k7138,277.73,-86.3848,391.734,58.3679,1516.25
k64430,7.40101,1.7668700000000002,25.9926,32.4839,554.507
k15673,2.15686,14.2378,17.7075,112.872,1110.79
k6883,78.4463,-7.056489999999999,125.261,449.535,3260.93
k16135,77.1929,-37.9118,78.8309,74.6071,1211.08
k40451,9.29786,1.21041,28.5049,96.5366,1095.02
k67223,34.3378,59.8117,266.625,104.05,749.367
k29136,16.1304,-9.85893,11.7054,169.287,1577.09
k1916,14.1443,-67.8576,100.56,41.917,757.545
k33053,2.55078,-1.31549,107.6,40.5664,552.933
k17791,39.7299,18.9509,50.5805,199.448,2037.44
k33961,80.9814,31.257,29.4396,318.414,2873.46
k23569,257.345,-5.25707,123.247,219.353,2121.91
k12587,22.2671,-41.0654,17.4077,42.5077,624.455
k44071,652.404,31.018,511.271,345.869,2326.23
k34195,11.9403,-14.7657,13.094,99.1462,1502.03
k47227,722.9760000000001,-2.24633,4.8157,252.532,1334.42
k67160,32.4837,-12.2193,25.1986,37.3563,675.7489999999999
k22688,4.86324,27.6932,16.6389,209.626,1702.1
k31490,20.3664,-7.048610000000001,17.4357,63.2921,708.2810000000001
k18862,26.0765,-14.8705,5.77522,36.7929,549.018
k32433,98.4089,-6.24713,0.685176,32.3871,418.263
k64487,333.13800000000003,-15.6946,14.2848,83.8126,920.46
k18048,768.56,-11.1755,222.504,132.485,1366.96
k21952,213.3,-16.3531,6.34741,74.0363,655.321
k6392,64.7714,37.561,32.5026,300.994,1976.35
k48101,119.107,1.76436,95.3584,45.6443,590.4490000000001
k9171,22.9629,-33.8268,19.3035,78.4242,1218.52
k31844,180.608,-22.9042,353.646,201.922,2002.21
k38929,29.1301,7.698169999999999,18.1722,314.824,2846.04
k58224,32.191,-3.36904,15.5536,192.281,2186.24
k45859,2.58653,-11.8371,65.5672,118.386,1679.69
k47117,17.9673,-89.993,158.52100000000002,30.2022,924.311
k4545,83.7018,-20.4576,7.95615,70.4772,908.704
k60248,4.73101,-19.9315,9.94549,163.714,2088.26
k64298,17.6046,0.380013,29.4354,423.764,3598.75
k39079,106.759,-17.2547,47.7043,354.85900000000004,3129.5
k62552,16.6833,-43.3041,169.02,133.755,1193.3
k2701,42.4055,22.4212,15.0261,82.8195,947.287
k19031,41.3616,-16.2322,3.09421,33.8917,489.727
k60373,6.17432,4.8629,3.06476,59.843,849.55
k54529,780.826,-7.14512,94.2816,125.587,1361.9
k38661,16.4489,-8.665339999999999,5.7753,84.4799,1224.46
k17569,187.026,-16.7695,36.0792,222.01,2679.57
k54901,402.038,-3.21798,255.891,30.6749,1520.23
k381,30.0105,-3.2453,14.6503,29.7066,408.402
k62540,118.697,-16.7063,9.72594,272.005,2904.54
k65308,45.603,-14.5898,12.4673,240.301,2130.58
k32555,18.9686,-5.7162,20.8485,238.404,2341.25
k22198,4.6405400000000006,-25.6758,8.24576,42.9727,557.25
k39025,17.7893,9.36591,33.3344,336.231,2050.72
k40039,82.2102,-46.5364,44.2032,55.3977,772.472
k10570,688.1560000000001,-22.3564,357.855,250.001,1376.85
k32380,31.3657,32.3503,0.0,294.697,1981.31
k37100,501.927,-12.0512,463.502,657.919,1804.95
k29908,73.03,-15.5923,0.0,616.069,4532.74
k65484,409.593,34.5289,53.9253,162.716,1398.13
k38692,62.5553,-11.1593,7.24596,31.7467,520.143
k9158,14.3011,12.8726,7.79435,83.2147,792.012
k30876,15.9036,-7.64818,17.7356,183.777,2192.24
k40299,13.0238,-8.25539,9.15051,180.793,2033.29
k28158,0.867758,-26.3083,1.6652,66.7773,646.821
k16073,16.5252,0.821327,2.49956,126.486,1302.26
k12867,8.75093,-4.53604,16.701,135.732,1427.41
k52888,27.3849,-4.195819999999999,0.0,224.43400000000003,1978.24
k46695,29.996,-18.5903,21.231,29.1959,353.282
k55175,12.0048,-30.307,16.3428,32.478,854.92
k11305,9.77005,-0.18594,229.629,334.78,3241.24
k11980,66.7114,-7.5674,20.5422,183.28,1998.9
k43550,145.483,-22.9605,191.831,44.6393,655.877
k14882,59.8646,-49.4296,99.3655,108.309,1338.58
k22558,115.93,-47.6622,117.815,62.0792,1014.96
k27947,154.611,-41.4076,201.716,142.135,1638.34
k38277,57.6155,-0.0646105,94.8888,27.034,304.765
k57338,7.03885,-18.1767,4.82801,91.7577,1080.97
k1791,60.6131,-237.486,300.629,145.16,2624.31
k53296,846.322,-50.8763,358.461,142.137,2514.33
k6084,3014.95,-25.4964,0.0,701.095,4743.75
k9365,41.1451,-47.8284,145.30700000000002,75.5946,866.0310000000001
k63538,98.3032,-13.839,2.85933,177.457,2031.82
k13092,34.3069,81.8764,8.70025,26.4251,547.757
k71927,16.2244,-12.9645,33.3559,202.32,2277.89
k44797,39.5976,-25.5498,5.042669999999999,25.8548,281.857
k36320,3.64354,0.57868,82.6475,250.479,2916.38
k50164,396.458,0.4657699999999999,134.124,46.2046,539.014
k38047,37.0474,37.1345,36.0428,283.446,2862.71
k40603,65.8661,-25.2726,204.116,124.971,1262.63
k69463,522.14,-3.26461,421.283,194.535,2183.55
k49330,115.097,28.2011,283.591,323.478,995.947
k33424,57.5679,-64.7848,136.833,61.4475,1103.92
k32958,166.734,-15.0145,23.3122,244.202,2769.71
k156,19.8669,50.7117,16.9401,101.588,1161.23
k70183,12.2706,-12.8684,71.9683,94.8602,837.8939999999999
k69459,746.166,-5.25931,80.9416,105.734,1071.03
k5498,19.8965,-3.88075,2.38629,38.361,597.181
k65740,137.799,-3.66754,10.9429,89.0313,942.161
k61206,78.1305,-8.561910000000001,13.3824,230.786,1882.55
k49230,18.1357,23.5282,4.94296,68.8635,862.819
k46553,82.9189,-0.662902,10.0624,165.442,1900.01
k18686,11.4277,24.6785,2.97323,84.6715,821.822
k243,310.126,-56.9273,488.205,351.159,4522.16
k51792,41.0578,61.8603,29.2035,44.933,483.715
k66207,11.9474,-29.5161,2.42722,88.8182,1305.18
k33741,29.232,-7.356139999999999,8.82318,141.576,1346.23
k6421,431.839,-9.92899,9.35625,95.8633,920.237
k70696,50.8118,-20.0729,39.5609,180.952,2187.34
k57694,9.63248,-9.88735,113.541,23.3896,372.848
k9532,361.263,-17.9996,18.1918,408.116,3581.85
k13511,71.4258,11.8301,173.25400000000002,404.574,2572.43
k36052,27.0257,-31.0177,8.99827,88.5025,817.6360000000001
k65813,55.3869,-64.0621,142.4,187.05,1295.88
k38273,114.999,-18.3692,3.31638,92.1204,883.668
k63026,647.096,23.5612,12.2861,183.308,1272.19
k52783,24.6811,-9.80991,92.254,155.065,1277.86
k1521,33.8203,-11.2929,8.12124,208.781,2267.94
k47490,35.9636,-66.8128,126.521,58.5313,882.2589999999999
k68332,581.85,-59.7218,451.545,314.148,2301.12
k5936,244.22,63.8761,70.9511,65.946,706.3330000000001
k41701,26.9691,-2.18306,38.1699,374.601,3091.54
k903,71.4201,-14.2586,0.0,23.6392,343.18
k31908,8.01021,-17.0359,18.3049,60.5045,880.937
k68740,30.9068,2.3959,10.5352,133.96200000000002,1294.91
k19184,86.4673,1.81602,13.8264,152.161,1614.86
k70832,3.35074,-14.3274,8.30527,163.511,1441.82
k35801,7.211939999999999,12.5773,235.015,205.294,1288.39
k43804,661.5110000000001,-19.2179,347.157,101.385,1045.34
k12103,27.2849,8.796439999999999,17.0389,140.44299999999998,1691.27
k5404,22.9782,-7.92731,55.3226,177.491,1761.02
k39552,121.497,15.4459,2.85283,233.496,1667.47
k13547,254.238,-30.7154,8.67031,149.68200000000002,1649.45
k25940,226.848,-13.0379,0.0,145.27200000000002,3814.47
k5446,8.17948,-7.40654,60.0088,63.1642,756.058
k31894,300.19,-9.84749,58.5061,74.1419,944.93
k52388,43.578,29.7413,146.21200000000002,172.16400000000002,1045.66
k70552,40.9178,-0.993872,23.8791,75.6413,813.307
k22977,23.7627,-15.756,14.9637,86.2264,994.344
k39837,62.2091,7.29546,18.2917,250.722,2829.3
k42755,35.2588,-20.91,0.0,495.889,5010.96
k61452,278.21,-8.06588,15.463,291.455,2945.32
k13528,565.54,-13.0264,73.3815,70.7607,946.428
k45716,136.05700000000002,-11.3457,14.7645,446.934,3919.68
k29557,20.8249,0.741891,4.46828,57.2045,689.132
k11410,15.4676,-28.3267,5.41056,28.7627,511.839
k45099,17.9237,-2.22906,20.9509,178.41400000000002,2087.75
k36831,19.8904,5.12442,6.27887,79.9355,774.9789999999999
k65688,147.847,-42.6493,6.61032,266.99,3544.11
k63961,16.2764,-38.6032,12.0146,46.3909,1295.0
k52345,7.62755,-21.3494,70.9499,166.43200000000002,2106.76
k55581,208.201,41.329,247.167,81.5625,846.8510000000001
