Key_0_0,totalFixDur,prevFixDur,nextFixDur,Key_1_1
k5485,239.0,239.0,100.0,k2837
k337,100.0,239.0,159.0,k791
k3666,159.0,100.0,199.0,k696
k7037,199.0,159.0,239.0,k26
k6390,239.0,199.0,219.0,k7561
k3489,179.0,0.0,258.0,k4343
k879,258.0,179.0,179.0,k4230
k1892,179.0,258.0,139.0,k2164
k4066,139.0,179.0,139.0,k3069
k5529,139.0,139.0,258.0,k6262
k2230,258.0,139.0,80.0,k3673
k5180,80.0,258.0,99.0,k5960
k7583,258.0,119.0,139.0,k2935
k7138,139.0,258.0,139.0,k6015
k2225,239.0,199.0,239.0,k4916
k5630,179.0,239.0,139.0,k4870
k3671,139.0,179.0,119.0,k4604
k3698,119.0,139.0,139.0,k2719
k6257,139.0,119.0,219.0,k299
k4562,219.0,139.0,119.0,k280
k2739,119.0,219.0,238.0,k7538
k5305,378.0,0.0,199.0,k4543
k761,239.0,80.0,159.0,k5935
k842,159.0,239.0,179.0,k492
k765,298.0,238.0,159.0,k6576
k5484,238.0,119.0,159.0,k2951
k2048,159.0,99.0,179.0,k6776
k2727,179.0,159.0,139.0,k6974
k2781,139.0,179.0,159.0,k7118
k1265,239.0,139.0,80.0,k6360
k3743,99.0,159.0,159.0,k5206
k4869,278.0,338.0,239.0,k231
k4690,199.0,239.0,179.0,k7141
k3924,99.0,258.0,219.0,k4960
k5548,139.0,258.0,219.0,k2577
k492,139.0,139.0,159.0,k7312
k1843,159.0,139.0,239.0,k1268
k6202,477.0,159.0,179.0,k3950
k5350,179.0,139.0,159.0,k5747
k1583,139.0,159.0,179.0,k4089
k4889,80.0,139.0,219.0,k5551
k1139,219.0,80.0,219.0,k5990
k4689,219.0,219.0,139.0,k3063
k2570,139.0,219.0,80.0,k3237
k2466,80.0,139.0,258.0,k4613
k6367,199.0,179.0,99.0,k1742
k3522,99.0,199.0,199.0,k6299
k3713,99.0,199.0,159.0,k7444
k497,159.0,99.0,139.0,k4844
k7210,119.0,0.0,139.0,k3322
k7205,139.0,119.0,99.0,k5254
k6133,99.0,139.0,179.0,k6646
k1927,179.0,99.0,139.0,k2473
k1597,159.0,278.0,119.0,k2744
k10,119.0,159.0,99.0,k1861
k7453,99.0,119.0,139.0,k7003
k4101,139.0,99.0,139.0,k6895
k6855,99.0,139.0,80.0,k6185
k2855,80.0,99.0,199.0,k6537
k5581,99.0,139.0,80.0,k7544
k5053,80.0,99.0,179.0,k3574
k38,179.0,80.0,80.0,k4852
k5446,80.0,179.0,139.0,k4779
k3407,139.0,139.0,139.0,k6380
k627,139.0,139.0,139.0,k5029
k2887,139.0,139.0,99.0,k7573
k4912,99.0,139.0,99.0,k1245
k7464,99.0,139.0,99.0,k7446
k5324,159.0,139.0,139.0,k4897
k2495,100.0,80.0,139.0,k6740
k4041,139.0,100.0,119.0,k3423
k6080,119.0,139.0,159.0,k4464
k3657,159.0,119.0,100.0,k1831
k7179,100.0,159.0,80.0,k1282
k5126,80.0,100.0,139.0,k2868
k6271,139.0,80.0,139.0,k1227
k3453,139.0,139.0,159.0,k3722
k4259,159.0,0.0,100.0,k2818
k7452,100.0,159.0,179.0,k2842
k2728,179.0,100.0,139.0,k1846
k5952,139.0,179.0,258.0,k6031
k5491,258.0,139.0,199.0,k6076
k6434,139.0,99.0,139.0,k4532
k5238,139.0,139.0,139.0,k4544
k3168,139.0,139.0,139.0,k3418
k1803,99.0,219.0,139.0,k4969
k4969,139.0,99.0,259.0,k2867
k5608,179.0,0.0,159.0,k1263
k7271,159.0,179.0,199.0,k5857
k4719,199.0,159.0,139.0,k7149
k7515,139.0,199.0,179.0,k4415
k1732,517.0,179.0,139.0,k5684
k2136,139.0,139.0,219.0,k6446
k3373,219.0,139.0,199.0,k337
k5065,199.0,219.0,119.0,k1772
k1046,119.0,199.0,139.0,k500
k36,139.0,119.0,258.0,k6273
k4197,179.0,99.0,100.0,k5237
k3239,100.0,179.0,139.0,k3766
k5873,139.0,100.0,179.0,k4972
k7457,199.0,258.0,139.0,k3863
k7359,139.0,199.0,99.0,k1962
k2033,99.0,139.0,179.0,k3929
k6680,139.0,258.0,139.0,k5800
k595,259.0,139.0,338.0,k4386
k381,338.0,139.0,179.0,k3045
k1408,199.0,258.0,139.0,k535
k4279,179.0,0.0,80.0,k4019
k1628,80.0,179.0,159.0,k7150
k1645,278.0,80.0,179.0,k1601
k4843,179.0,179.0,159.0,k7234
k3635,80.0,179.0,139.0,k2213
k857,139.0,80.0,199.0,k2852
k4925,199.0,139.0,139.0,k4362
k6931,159.0,199.0,139.0,k1516
k2537,139.0,159.0,80.0,k6325
k5296,99.0,80.0,179.0,k2662
k5595,278.0,99.0,159.0,k536
k5953,159.0,99.0,159.0,k1726
k1351,159.0,159.0,179.0,k1300
k3166,99.0,179.0,139.0,k4344
k5487,139.0,0.0,179.0,k5807
k3700,179.0,139.0,159.0,k1461
k6661,159.0,179.0,139.0,k2835
k6125,139.0,139.0,159.0,k3384
k5390,139.0,139.0,179.0,k674
k415,179.0,139.0,219.0,k4510
k6930,219.0,179.0,119.0,k269
k6380,119.0,219.0,159.0,k3464
k2318,159.0,119.0,179.0,k4788
k1136,119.0,80.0,119.0,k5014
k5598,119.0,119.0,139.0,k4773
k6419,139.0,119.0,100.0,k2687
k6164,100.0,139.0,99.0,k702
k7327,99.0,100.0,80.0,k745
k3295,160.0,99.0,119.0,k7589
k7262,119.0,80.0,159.0,k4106
k2952,159.0,119.0,239.0,k2656
k1519,239.0,159.0,199.0,k4834
k1272,199.0,239.0,99.0,k6888
k1030,100.0,238.0,179.0,k6477
k6329,179.0,100.0,139.0,k1703
k5031,139.0,238.0,179.0,k5575
k3212,99.0,99.0,139.0,k2444
k1091,139.0,99.0,80.0,k4159
k371,80.0,139.0,99.0,k1294
k1692,99.0,80.0,100.0,k6815
k3751,100.0,99.0,119.0,k3750
k6068,159.0,100.0,278.0,k1258
k1946,199.0,119.0,139.0,k636
k1204,139.0,199.0,199.0,k1275
k7231,199.0,139.0,139.0,k3396
k5007,80.0,238.0,80.0,k2532
k6255,160.0,80.0,179.0,k2123
k2200,179.0,80.0,99.0,k2856
k5193,99.0,179.0,99.0,k1979
k7565,99.0,99.0,99.0,k6828
k7597,99.0,99.0,139.0,k4047
k5329,139.0,99.0,99.0,k488
k288,139.0,0.0,179.0,k235
k2325,179.0,139.0,100.0,k913
k7139,100.0,179.0,159.0,k2606
k7066,159.0,100.0,199.0,k264
k1536,199.0,159.0,159.0,k2570
k6959,159.0,199.0,179.0,k5751
k635,99.0,219.0,179.0,k4345
k7278,119.0,219.0,179.0,k6479
k7490,219.0,199.0,119.0,k4993
k4014,119.0,219.0,139.0,k3338
k6175,139.0,199.0,119.0,k4336
k1250,99.0,139.0,100.0,k4562
k1953,100.0,99.0,99.0,k3311
k1458,219.0,179.0,179.0,k1900
k5568,179.0,219.0,159.0,k3789
k4864,358.0,179.0,139.0,k509
k1598,139.0,199.0,119.0,k4911
k7209,119.0,139.0,139.0,k3166
k6745,139.0,119.0,99.0,k4914
k7290,99.0,139.0,219.0,k4387
k4806,219.0,99.0,199.0,k2395
k532,139.0,139.0,119.0,k3203
k2042,119.0,139.0,139.0,k3070
k3205,139.0,119.0,119.0,k5344
k2936,119.0,139.0,139.0,k7509
k3018,139.0,0.0,139.0,k6833
k3386,377.0,139.0,139.0,k1144
k961,139.0,238.0,616.0,k3913
k234,616.0,139.0,159.0,k1595
k3231,159.0,139.0,139.0,k4516
k3934,139.0,159.0,80.0,k93
k4183,199.0,139.0,139.0,k1617
k3283,179.0,199.0,139.0,k462
k2071,159.0,199.0,139.0,k5477
k2896,139.0,0.0,139.0,k1872
k4139,80.0,139.0,199.0,k783
k2182,219.0,99.0,159.0,k5892
k1050,160.0,119.0,199.0,k4395
k5445,199.0,80.0,159.0,k1092
k2259,159.0,199.0,139.0,k3216
k3328,139.0,159.0,119.0,k762
k3886,99.0,0.0,99.0,k2854
k626,656.0,0.0,99.0,k339
k5797,139.0,298.0,99.0,k837
k4499,99.0,139.0,179.0,k982
k1653,179.0,99.0,99.0,k4402
k128,99.0,179.0,179.0,k2728
k196,179.0,99.0,238.0,k7606
k4775,139.0,80.0,159.0,k6202
k1386,159.0,139.0,139.0,k7078
k66,139.0,159.0,159.0,k2992
k6196,179.0,159.0,99.0,k6550
k4716,179.0,0.0,139.0,k7204
k6863,139.0,179.0,119.0,k1550
k73,119.0,139.0,119.0,k5528
k7560,119.0,119.0,179.0,k4109
k5323,179.0,139.0,119.0,k5175
k6929,99.0,179.0,139.0,k2634
k1015,139.0,119.0,179.0,k713
k6157,318.0,179.0,119.0,k4704
k100,318.0,139.0,99.0,k4365
k3985,179.0,437.0,100.0,k3823
k4911,100.0,179.0,139.0,k5986
k7189,159.0,139.0,80.0,k1810
k2620,80.0,159.0,80.0,k4095
k2762,80.0,80.0,139.0,k4307
k715,318.0,437.0,100.0,k5185
k5776,139.0,259.0,99.0,k2370
k167,198.0,139.0,139.0,k7386
k6424,139.0,99.0,219.0,k3231
k4559,239.0,80.0,238.0,k7349
k3479,238.0,239.0,99.0,k974
k2923,99.0,238.0,139.0,k4563
k3706,139.0,80.0,99.0,k7095
k4707,99.0,139.0,100.0,k7605
k60,100.0,99.0,99.0,k969
k6332,99.0,100.0,179.0,k2900
k1379,179.0,259.0,99.0,k5934
k7304,179.0,99.0,139.0,k909
k4292,139.0,179.0,139.0,k207
k4290,139.0,139.0,99.0,k6581
k5130,99.0,139.0,199.0,k7582
k365,199.0,159.0,80.0,k5098
k4284,119.0,159.0,80.0,k6714
k7038,80.0,119.0,99.0,k5039
k1748,99.0,80.0,80.0,k6215
k1149,80.0,99.0,398.0,k7157
k2860,398.0,80.0,179.0,k5416
k5497,179.0,398.0,139.0,k3434
k1347,159.0,80.0,219.0,k4357
k1264,219.0,159.0,199.0,k6586
k1307,358.0,219.0,139.0,k4641
k285,99.0,99.0,100.0,k7092
k854,239.0,139.0,80.0,k2888
k4399,80.0,99.0,239.0,k4079
k1190,239.0,80.0,119.0,k5764
k1796,119.0,99.0,239.0,k6444
k948,139.0,119.0,199.0,k3691
k1247,199.0,139.0,139.0,k160
k920,99.0,219.0,139.0,k5498
k1864,179.0,80.0,219.0,k6261
k5319,80.0,179.0,179.0,k4252
k4565,179.0,80.0,99.0,k1214
k3109,99.0,179.0,278.0,k799
k671,278.0,179.0,179.0,k84
k5361,298.0,80.0,219.0,k7176
k4454,139.0,99.0,100.0,k3992
k3754,99.0,139.0,159.0,k1060
k5624,159.0,80.0,219.0,k1816
k3175,80.0,179.0,179.0,k5470
k2214,80.0,80.0,99.0,k6959
k5418,298.0,219.0,139.0,k3748
k5762,99.0,159.0,298.0,k6160
k7585,298.0,99.0,298.0,k7104
k1860,298.0,179.0,179.0,k4955
k2387,298.0,219.0,139.0,k4470
k2138,278.0,99.0,100.0,k2390
k5200,179.0,99.0,179.0,k6571
k7064,179.0,179.0,80.0,k2005
k6343,99.0,119.0,100.0,k7228
k1118,100.0,139.0,80.0,k6622
k906,597.0,119.0,100.0,k2332
k756,119.0,139.0,80.0,k86
k6704,139.0,119.0,100.0,k31
k1773,100.0,139.0,139.0,k401
k4777,99.0,80.0,119.0,k3041
k1534,100.0,139.0,139.0,k3834
k4387,80.0,100.0,179.0,k7050
k4166,139.0,99.0,239.0,k1776
k579,258.0,119.0,199.0,k6378
k3290,80.0,99.0,239.0,k3100
k4224,179.0,99.0,179.0,k531
k6809,219.0,99.0,100.0,k3572
k2295,139.0,219.0,139.0,k4367
k4506,139.0,99.0,179.0,k221
k5236,218.0,219.0,139.0,k6067
k3605,199.0,119.0,139.0,k2295
k4216,139.0,159.0,298.0,k2462
k6576,219.0,80.0,219.0,k1231
k4579,139.0,159.0,298.0,k3178
k4581,179.0,179.0,278.0,k3555
k545,219.0,80.0,99.0,k1081
k459,338.0,219.0,99.0,k6928
k2864,99.0,338.0,80.0,k2336
k4336,218.0,80.0,239.0,k3687
k1064,239.0,119.0,99.0,k5759
k3103,99.0,239.0,80.0,k1588
k6993,80.0,99.0,100.0,k6272
k1236,100.0,80.0,99.0,k5052
k7019,99.0,99.0,219.0,k5485
k604,219.0,99.0,80.0,k2700
k538,80.0,0.0,159.0,k6063
k6534,159.0,80.0,258.0,k4231
k438,258.0,159.0,139.0,k3265
k2698,139.0,258.0,139.0,k3603
k4546,139.0,139.0,179.0,k2783
k3750,179.0,139.0,139.0,k6101
k3808,139.0,179.0,119.0,k1839
k806,119.0,139.0,219.0,k2574
k1910,219.0,119.0,80.0,k2325
k3376,159.0,99.0,99.0,k764
k282,99.0,159.0,139.0,k5163
k1837,139.0,99.0,80.0,k7510
k5948,80.0,139.0,99.0,k5308
k3449,119.0,119.0,159.0,k6950
k5839,159.0,119.0,139.0,k6123
k3503,139.0,159.0,100.0,k4030
k4725,100.0,139.0,99.0,k1478
k3842,99.0,100.0,139.0,k5414
k4109,99.0,139.0,139.0,k7015
k5887,139.0,99.0,179.0,k5882
k168,179.0,139.0,99.0,k1404
k3353,99.0,179.0,139.0,k3161
k1706,139.0,99.0,179.0,k3438
k2002,80.0,0.0,139.0,k4242
k4918,139.0,80.0,119.0,k5151
k3898,119.0,139.0,139.0,k2928
k7593,139.0,119.0,139.0,k3516
k2277,80.0,219.0,298.0,k4595
k1253,119.0,298.0,119.0,k4476
k1160,119.0,119.0,80.0,k2834
k115,80.0,119.0,179.0,k315
k2726,179.0,80.0,139.0,k2397
k6530,139.0,179.0,80.0,k7136
k7069,80.0,139.0,159.0,k3099
k3514,159.0,80.0,298.0,k7536
k999,179.0,139.0,159.0,k3809
k4436,278.0,139.0,159.0,k6845
k6289,139.0,99.0,139.0,k4904
k6945,139.0,139.0,179.0,k4130
k5248,80.0,99.0,139.0,k4311
k898,199.0,139.0,179.0,k721
k7024,219.0,199.0,99.0,k5085
k1128,99.0,139.0,179.0,k2140
k4762,119.0,80.0,298.0,k3158
k7451,119.0,139.0,179.0,k6155
k5029,139.0,80.0,139.0,k2128
k4159,139.0,139.0,119.0,k5012
k6090,119.0,219.0,298.0,k1689
k1662,139.0,139.0,139.0,k2206
k6736,179.0,119.0,139.0,k3768
k4678,219.0,0.0,139.0,k3125
k883,199.0,139.0,139.0,k7004
k5163,179.0,0.0,80.0,k5229
k5880,80.0,179.0,199.0,k5959
k7075,199.0,80.0,199.0,k3314
k2382,199.0,199.0,99.0,k6358
k5664,99.0,199.0,119.0,k3146
k4686,119.0,99.0,139.0,k1890
k3925,139.0,119.0,298.0,k6402
k6564,298.0,139.0,398.0,k3923
k7404,119.0,179.0,99.0,k4832
k2878,99.0,119.0,139.0,k5134
k5750,139.0,99.0,99.0,k3176
k488,99.0,139.0,159.0,k2561
k2991,159.0,99.0,80.0,k622
k930,80.0,159.0,139.0,k407
k24,139.0,179.0,179.0,k6676
k5668,179.0,139.0,139.0,k5183
k3801,139.0,179.0,139.0,k7166
k7112,139.0,139.0,159.0,k2512
k3145,159.0,179.0,179.0,k4368
k4733,139.0,298.0,119.0,k345
k1667,119.0,139.0,119.0,k7335
k6365,159.0,119.0,119.0,k555
k1488,139.0,119.0,179.0,k6941
k6547,139.0,0.0,179.0,k4356
k4830,179.0,139.0,199.0,k6931
k1727,199.0,179.0,179.0,k2424
k2302,179.0,199.0,119.0,k6899
k700,99.0,100.0,139.0,k1715
k2260,358.0,199.0,179.0,k7289
k5186,199.0,139.0,80.0,k1686
k1168,80.0,199.0,119.0,k3499
k4325,119.0,80.0,119.0,k4745
k1195,119.0,119.0,139.0,k1378
k723,139.0,100.0,139.0,k4268
k5212,179.0,0.0,179.0,k4080
k4528,179.0,179.0,179.0,k6565
k5868,179.0,179.0,199.0,k6604
k1172,199.0,179.0,99.0,k4661
k147,99.0,179.0,199.0,k2371
k2563,139.0,139.0,239.0,k513
k3254,239.0,139.0,80.0,k2777
k1229,139.0,139.0,139.0,k4715
k7584,139.0,139.0,119.0,k5947
k5914,119.0,139.0,119.0,k1446
k2243,80.0,99.0,139.0,k7193
k802,139.0,80.0,80.0,k1353
k5793,80.0,139.0,179.0,k6073
k5763,179.0,80.0,100.0,k7076
k6942,100.0,179.0,119.0,k435
k638,119.0,100.0,80.0,k4440
k4129,80.0,119.0,179.0,k2690
k4526,179.0,80.0,139.0,k5091
k5502,139.0,119.0,179.0,k247
k4538,80.0,119.0,179.0,k2885
k6592,179.0,80.0,179.0,k1527
k6600,179.0,179.0,80.0,k6237
k434,159.0,80.0,99.0,k7339
k6941,99.0,159.0,139.0,k1788
k4407,199.0,179.0,139.0,k6032
k219,139.0,199.0,219.0,k2746
k4557,219.0,139.0,199.0,k131
k4993,199.0,219.0,179.0,k6598
k3901,179.0,199.0,139.0,k4443
k7292,139.0,199.0,100.0,k5253
k5514,80.0,80.0,139.0,k5319
k1591,139.0,80.0,139.0,k2299
k2513,199.0,0.0,139.0,k2333
k1941,139.0,199.0,179.0,k5481
k3915,358.0,139.0,159.0,k6712
k6065,179.0,179.0,139.0,k4959
k7250,139.0,179.0,99.0,k47
k2757,99.0,179.0,139.0,k5472
k6403,159.0,119.0,139.0,k1497
k3303,219.0,159.0,80.0,k567
k1822,199.0,0.0,139.0,k7498
k5638,139.0,199.0,99.0,k2556
k2119,99.0,139.0,99.0,k4821
k6967,99.0,99.0,159.0,k2368
k7045,99.0,139.0,139.0,k3506
k2797,139.0,99.0,119.0,k6289
k390,119.0,139.0,159.0,k2991
k6835,159.0,119.0,199.0,k4817
k154,199.0,159.0,159.0,k5455
k533,159.0,199.0,139.0,k652
k1429,278.0,159.0,119.0,k6480
k1719,119.0,139.0,99.0,k596
k389,99.0,119.0,80.0,k3760
k5436,99.0,0.0,199.0,k382
k6465,199.0,99.0,100.0,k3735
k5570,159.0,159.0,219.0,k4398
k2444,219.0,159.0,100.0,k3704
k2022,258.0,139.0,179.0,k3703
k1069,179.0,99.0,119.0,k3664
k1924,199.0,179.0,119.0,k1929
k4250,139.0,139.0,119.0,k5676
k3746,258.0,0.0,159.0,k7574
k252,159.0,139.0,139.0,k3900
k6573,139.0,159.0,139.0,k2985
k2076,139.0,139.0,99.0,k366
k6406,99.0,139.0,139.0,k1671
k976,179.0,258.0,99.0,k7182
k3413,99.0,179.0,119.0,k5010
k7345,119.0,119.0,100.0,k2927
k6148,100.0,119.0,139.0,k1034
k4294,139.0,100.0,179.0,k1456
k7537,179.0,139.0,119.0,k6469
k139,119.0,179.0,99.0,k2882
k6305,139.0,219.0,100.0,k6499
k6124,100.0,139.0,219.0,k3186
k2717,199.0,119.0,99.0,k4511
k807,298.0,199.0,199.0,k1337
k5088,199.0,199.0,199.0,k720
k3377,298.0,199.0,99.0,k7119
k3056,99.0,199.0,99.0,k4740
k4374,99.0,199.0,99.0,k2605
k7200,99.0,199.0,199.0,k3198
k6287,100.0,199.0,199.0,k629
k2151,99.0,100.0,159.0,k781
k4013,159.0,119.0,99.0,k4922
k3518,99.0,199.0,199.0,k3439
k6632,139.0,100.0,159.0,k6407
k2096,80.0,199.0,199.0,k1970
k161,100.0,119.0,99.0,k1850
k6782,258.0,219.0,100.0,k2859
k1432,199.0,139.0,219.0,k7449
k413,99.0,119.0,99.0,k481
k6452,139.0,139.0,258.0,k6519
k527,258.0,139.0,139.0,k1882
k3354,139.0,258.0,179.0,k4550
k1700,139.0,258.0,119.0,k6630
k4180,119.0,139.0,179.0,k1096
k7339,179.0,119.0,258.0,k6651
k2049,258.0,179.0,100.0,k2286
k3167,100.0,258.0,199.0,k1888
k5075,199.0,100.0,119.0,k5597
k4449,100.0,139.0,139.0,k0
k3016,139.0,100.0,199.0,k3666
k630,199.0,219.0,278.0,k4930
k6753,278.0,199.0,139.0,k2423
k1226,139.0,219.0,278.0,k5184
k2942,159.0,139.0,99.0,k6889
k4163,99.0,159.0,179.0,k6640
k908,179.0,99.0,179.0,k1101
k1578,179.0,179.0,99.0,k995
k2709,99.0,99.0,179.0,k6727
k7416,139.0,80.0,139.0,k4050
k5034,139.0,139.0,199.0,k3085
k2657,199.0,139.0,80.0,k525
k3513,100.0,80.0,119.0,k2849
k48,139.0,179.0,119.0,k6366
k4595,119.0,139.0,219.0,k3452
k1291,219.0,119.0,99.0,k4907
k4665,219.0,179.0,119.0,k4090
k2897,199.0,199.0,139.0,k2582
k295,219.0,199.0,139.0,k896
k1742,139.0,219.0,139.0,k4475
k3107,139.0,139.0,139.0,k4246
k2987,139.0,139.0,100.0,k5903
k6016,100.0,179.0,99.0,k1593
k7561,159.0,99.0,179.0,k5534
k1799,238.0,159.0,139.0,k1194
k5120,139.0,99.0,179.0,k7315
k7215,99.0,80.0,139.0,k4689
k6297,99.0,99.0,80.0,k3728
k6089,139.0,179.0,119.0,k794
k1876,99.0,139.0,179.0,k3983
k1166,179.0,119.0,99.0,k7596
k504,119.0,0.0,80.0,k4498
k5535,397.0,119.0,100.0,k4571
k4648,100.0,119.0,159.0,k4648
k733,159.0,100.0,80.0,k6324
k3987,80.0,159.0,119.0,k6663
k5067,119.0,80.0,139.0,k6478
k2143,139.0,119.0,80.0,k5108
k2603,80.0,139.0,80.0,k6785
k2190,80.0,80.0,80.0,k2524
k3183,80.0,80.0,80.0,k2904
k203,80.0,80.0,139.0,k1675
k6907,139.0,80.0,259.0,k5715
k1957,139.0,139.0,119.0,k7338
k6161,119.0,139.0,139.0,k3814
k3238,139.0,119.0,99.0,k5690
k4427,99.0,139.0,139.0,k6848
k1437,258.0,0.0,179.0,k1693
k5521,179.0,139.0,80.0,k4997
k5925,199.0,179.0,100.0,k5474
k5314,219.0,119.0,119.0,k2063
k6776,199.0,119.0,99.0,k5186
k5263,417.0,80.0,119.0,k1965
k268,119.0,179.0,100.0,k4418
k328,139.0,219.0,179.0,k2478
k6210,179.0,139.0,179.0,k3851
k3910,179.0,179.0,179.0,k3472
k6519,179.0,179.0,179.0,k2364
k473,179.0,179.0,259.0,k5427
k3993,259.0,179.0,219.0,k1388
k5351,80.0,99.0,219.0,k4444
k7208,219.0,80.0,159.0,k3749
k1931,159.0,219.0,139.0,k2792
k1108,238.0,159.0,179.0,k3194
k3628,318.0,99.0,159.0,k3340
k2252,159.0,139.0,100.0,k5109
k1582,100.0,159.0,219.0,k1407
k2945,398.0,100.0,358.0,k5212
k6982,358.0,179.0,80.0,k2133
k5864,80.0,358.0,159.0,k2825
k1479,159.0,80.0,100.0,k3643
k3071,100.0,159.0,80.0,k870
k1385,258.0,0.0,179.0,k4366
k1901,179.0,0.0,259.0,k3785
k5714,259.0,179.0,199.0,k91
k4536,199.0,0.0,259.0,k3639
k6023,398.0,199.0,159.0,k4346
k1302,338.0,139.0,179.0,k608
k5825,179.0,179.0,179.0,k6393
k790,179.0,179.0,179.0,k5003
k3804,179.0,179.0,219.0,k5821
k664,199.0,318.0,239.0,k1813
k461,239.0,199.0,179.0,k2552
k2380,398.0,139.0,80.0,k3106
k4314,219.0,219.0,179.0,k827
k5415,139.0,99.0,80.0,k4383
k7355,279.0,139.0,199.0,k2596
k6041,99.0,199.0,80.0,k2382
k839,179.0,139.0,199.0,k2379
k3772,99.0,99.0,80.0,k1367
k6422,80.0,99.0,119.0,k6491
k3562,119.0,80.0,99.0,k6737
k6653,179.0,139.0,99.0,k7040
k1438,198.0,80.0,99.0,k678
k4558,99.0,139.0,99.0,k3089
k5778,179.0,80.0,99.0,k3165
k5671,179.0,179.0,159.0,k1460
k3230,159.0,179.0,80.0,k6532
k4816,80.0,159.0,139.0,k7302
k366,99.0,159.0,139.0,k4169
k1282,537.0,0.0,199.0,k3402
k3236,199.0,457.0,99.0,k1452
k6813,218.0,199.0,238.0,k3090
k2720,357.0,119.0,99.0,k6870
k746,99.0,119.0,99.0,k6311
k19,199.0,119.0,99.0,k973
k7122,99.0,199.0,219.0,k2090
k3784,219.0,99.0,80.0,k1740
k6132,160.0,219.0,99.0,k2947
k2921,99.0,80.0,119.0,k12
k2773,119.0,99.0,278.0,k4494
k4752,517.0,119.0,199.0,k5337
k1154,298.0,159.0,99.0,k7165
k2172,238.0,99.0,159.0,k6857
k5589,159.0,139.0,99.0,k3246
k2535,80.0,99.0,199.0,k371
k92,199.0,80.0,199.0,k4619
k7479,119.0,119.0,239.0,k626
k4759,239.0,119.0,99.0,k6846
k3907,99.0,239.0,219.0,k3299
k4703,219.0,99.0,119.0,k2623
k3143,199.0,219.0,80.0,k2484
k814,358.0,80.0,238.0,k2158
k7485,179.0,199.0,80.0,k6190
k6136,160.0,179.0,100.0,k4815
k6631,438.0,80.0,99.0,k3847
k3024,179.0,80.0,99.0,k5028
k7461,139.0,0.0,139.0,k5411
k5150,139.0,139.0,179.0,k2386
k5614,238.0,179.0,80.0,k3612
k4561,160.0,139.0,80.0,k3901
k5008,80.0,80.0,80.0,k3109
k629,80.0,139.0,119.0,k876
k5665,139.0,0.0,179.0,k1399
k1514,179.0,139.0,258.0,k2000
k2208,258.0,179.0,139.0,k5137
k2287,139.0,258.0,159.0,k451
k6189,159.0,139.0,99.0,k2589
k3210,99.0,159.0,99.0,k4807
k3021,99.0,258.0,159.0,k3159
k4006,219.0,99.0,119.0,k7117
k7261,119.0,219.0,119.0,k2319
k5542,278.0,100.0,119.0,k3367
k6870,119.0,99.0,100.0,k5486
k4501,100.0,119.0,80.0,k4328
k4027,179.0,100.0,139.0,k3525
k7131,139.0,99.0,179.0,k5952
k471,179.0,139.0,139.0,k5122
k52,99.0,100.0,139.0,k4542
k3996,139.0,99.0,139.0,k2242
k5320,139.0,139.0,99.0,k966
k346,99.0,99.0,179.0,k5156
k1698,219.0,100.0,139.0,k2874
k5403,298.0,0.0,179.0,k5495
k5005,179.0,139.0,179.0,k4170
k1841,179.0,179.0,119.0,k7416
k2890,119.0,179.0,159.0,k6037
k4658,80.0,179.0,119.0,k6707
k1526,119.0,80.0,239.0,k7115
k3352,239.0,119.0,239.0,k7206
k261,398.0,239.0,179.0,k767
k786,179.0,159.0,159.0,k4600
k741,258.0,199.0,80.0,k3996
k6296,80.0,258.0,99.0,k5049
k3888,119.0,99.0,99.0,k4274
k5522,377.0,119.0,139.0,k6908
k6330,139.0,139.0,139.0,k538
k1373,179.0,199.0,80.0,k901
k2795,377.0,99.0,139.0,k4024
k1669,139.0,100.0,99.0,k3121
k835,99.0,139.0,99.0,k588
k3587,99.0,99.0,80.0,k3098
k1605,179.0,80.0,99.0,k539
k7469,278.0,0.0,179.0,k6315
k4425,179.0,99.0,179.0,k2169
k5909,179.0,0.0,179.0,k4683
k1648,139.0,99.0,179.0,k4690
k5229,80.0,139.0,139.0,k5920
k1419,99.0,139.0,139.0,k6374
k6147,99.0,139.0,100.0,k2466
k5957,80.0,99.0,139.0,k5296
k2681,139.0,0.0,179.0,k7031
k2542,119.0,99.0,179.0,k4183
k4520,159.0,0.0,179.0,k6999
k450,139.0,159.0,159.0,k3567
k3580,159.0,99.0,139.0,k3428
k2770,99.0,80.0,99.0,k7371
k560,99.0,99.0,139.0,k3284
k2835,139.0,99.0,99.0,k4478
k1926,99.0,80.0,99.0,k4031
k2224,99.0,99.0,99.0,k1094
k1899,437.0,80.0,99.0,k3897
k2578,80.0,99.0,139.0,k6632
k1809,80.0,99.0,99.0,k4894
k2947,159.0,80.0,179.0,k1107
k4667,358.0,139.0,99.0,k2369
k4003,179.0,159.0,80.0,k4669
k3563,80.0,179.0,119.0,k2400
k6177,119.0,80.0,139.0,k3260
k4855,139.0,119.0,119.0,k5126
k3701,298.0,139.0,99.0,k127
k4643,200.0,119.0,179.0,k496
k3165,179.0,100.0,99.0,k2218
k978,99.0,179.0,119.0,k6094
k1086,119.0,99.0,139.0,k615
k4533,219.0,119.0,139.0,k2192
k6185,317.0,99.0,99.0,k6599
k3452,99.0,99.0,258.0,k6061
k1599,258.0,99.0,80.0,k2119
