Key_1_1,landingPos,firstSaccLen,P2stFixation
k6504,21.0297,73.6495,1
k1320,70.7549,322.6399,1
k6887,7.8102,716.3039,0
k4107,46.9068,438.3107,0
k1218,51.5606,88.0227,0
k574,69.8892,88.37,1
k2670,57.9159,132.5943,1
k2760,38.3438,75.5993,1
k6447,52.6617,79.0348,1
k350,77.6209,398.4595,1
k5638,56.9956,313.8889,1
k5730,52.0096,195.6253,1
k3513,41.9076,712.2419,1
k1097,49.5101,135.8538,0
k130,44.7689,85.6461,0
k1234,15.7877,156.7713,0
k6847,49.5908,239.7003,1
k6561,56.8727,121.2023,1
k1085,46.8722,110.6345,1
k5192,60.8276,108.1504,1
k1486,38.0789,145.1499,1
k1981,103.0303,142.6482,1
k6560,54.1225,0.0,0
k823,35.7806,82.1416,1
k6726,33.3654,182.6561,0
k5553,85.8836,141.5221,0
k5785,77.0146,82.0549,0
k642,39.9531,123.0254,0
k153,115.807,585.5361,0
k6409,14.5774,121.7313,0
k1737,57.4674,152.7416,1
k4063,43.546,53.0,0
k2189,64.3991,146.0548,1
k5301,71.7722,260.3094,0
k329,67.6849,206.8586,1
k4845,50.0025,89.0688,1
k1822,91.7306,73.9003,1
k7128,62.452,256.8292,1
k5944,1277.1807,1162.4398,1
k5996,41.0,296.3549,1
k7492,106.1249,745.229,0
k5158,43.546,135.7442,0
k443,74.6358,183.0027,0
k671,99.7246,329.9898,1
k679,1157.2019,1084.5796,1
k6814,32.6841,449.273,1
k1259,77.1314,194.5308,1
k5725,77.3256,139.4211,1
k2026,106.2544,174.2326,1
k3052,93.484,470.5159,0
k4607,80.128,410.3566,0
k2260,14.089,351.8096,0
k7243,29.6057,63.0714,0
k6758,116.0,149.5535,0
k1368,10.6301,106.6677,0
k7595,23.4094,154.5979,0
k6800,50.3612,54.3438,0
k4839,43.9005,458.6189,0
k5169,40.6356,295.4526,0
k7391,45.8394,165.0916,0
k5544,54.0393,0.0,0
k4851,41.1005,177.9396,0
k5348,151.1969,267.2695,0
k2979,66.0984,469.6408,0
k3798,54.2033,97.8698,0
k6608,81.0062,181.7945,0
k1911,76.5278,92.8924,0
k3170,57.5543,287.6891,0
k306,37.9638,81.5,0
k528,57.7603,290.9729,0
k3359,1.4142,213.1789,0
k3150,66.2193,0.0,0
k640,53.584,59.1354,1
k2933,65.5534,259.6137,1
k5105,59.7704,68.1836,1
k1794,107.6151,462.5884,0
k4877,37.5766,221.299,0
k5432,28.8487,97.582,0
k277,41.9762,163.0192,0
k7138,85.213,466.7574,0
k5948,100.6591,281.5004,0
k4322,61.2046,289.0069,0
k543,40.0562,273.5658,0
k3742,62.1691,211.9257,0
k5428,44.0596,95.8188,0
k7324,173.0,248.5407,0
k3232,25.9471,288.6468,0
k2666,96.5466,348.023,0
k885,102.8227,317.2389,0
k1219,65.2725,0.0,0
k5864,58.6195,130.8625,0
k1796,70.0321,62.566,0
k6070,23.585,168.8379,0
k5221,43.0116,137.5082,0
k1891,92.1792,101.8541,0
k40,40.4042,117.3382,0
k2837,52.6165,84.0536,0
k791,66.7776,149.5209,0
k696,51.8773,180.1555,0
k26,27.1708,70.2887,0
k7561,57.717,223.538,0
k4343,54.0786,0.0,0
k4230,57.9159,131.5038,0
k2164,86.4827,115.5011,0
k3069,47.1832,60.2993,0
k6262,79.5314,111.1362,0
k3673,51.0392,300.0067,0
k5960,52.4047,113.5892,0
k2935,20.6519,163.2728,0
k6015,50.6063,78.6591,0
k4916,64.7012,103.3017,0
k4870,33.6341,51.8773,0
k4604,65.025,149.1518,0
k2719,82.0747,157.8837,0
k299,109.6586,132.0237,0
k280,59.785,466.7917,0
k7538,15.6924,115.0532,0
k4543,59.3001,0.0,0
k5935,46.0679,372.5443,0
k492,2.5,229.0922,0
k6576,89.5056,396.5,0
k2951,86.7078,306.9405,0
k6776,76.787,165.7264,0
k6974,70.3438,175.6082,0
k7118,48.9311,73.0616,0
k6360,50.7765,75.0417,0
k5206,52.5595,464.5455,1
k231,61.5,77.06,0
k7141,44.6346,76.4199,0
k4960,98.1644,231.6948,1
k2577,19.8116,817.2033,1
k7312,42.7142,150.1541,1
k1268,20.2608,115.5043,1
k3950,27.5545,318.202,1
k5747,113.7475,164.351,1
k4089,131.1964,181.5275,1
k5551,46.1979,183.2,1
k5990,37.5533,268.2,0
k3063,78.339,127.0118,0
k3237,36.6742,215.7835,0
k4613,29.4279,134.0457,0
k1742,44.3847,142.6087,0
k6299,23.7171,146.1925,0
k7444,39.016,161.698,0
k4844,44.5112,145.1516,0
k3322,72.6103,0.0,0
k5254,74.1232,112.0279,0
k6646,24.4387,167.5067,0
k2473,33.0946,381.5642,0
k2744,17.7553,303.3752,0
k1861,65.3644,305.3543,0
k7003,63.7377,212.9607,0
k6895,100.6591,252.24,0
k6185,56.932,147.147,0
k6537,33.1059,630.89,0
k7544,112.6599,242.55,0
k3574,25.9615,280.8247,0
k4852,59.7516,283.004,0
k4779,52.1177,122.4949,0
k6380,73.2683,531.1841,0
k5029,86.6833,188.7147,0
k7573,66.8674,286.8179,0
k1245,36.1697,153.5586,0
k7446,54.1872,132.0038,0
k4897,76.0592,461.2055,0
k6740,2.5495,192.8581,0
k3423,9.0554,329.0547,0
k4464,116.0873,564.4026,0
k1831,128.501,268.0914,0
k1282,50.3115,158.7766,0
k2868,93.0013,175.1828,0
k1227,19.6087,495.0,0
k3722,85.4751,186.6313,0
k2818,115.1835,0.0,0
k2842,57.4543,261.1915,0
k1846,45.2134,334.6211,0
k6031,20.3531,106.5,0
k6076,181.7058,423.8331,0
k4532,82.0549,170.2447,0
k4544,67.3647,307.6967,0
k3418,16.568,233.0193,0
k4969,7.0711,309.3429,0
k2867,101.5111,294.0718,0
k1263,71.8766,0.0,0
k5857,70.6045,262.7936,0
k7149,64.765,115.5692,0
k4415,14.0357,632.7598,0
k5684,119.6547,702.0621,1
k6446,163.0276,667.1469,1
k337,102.8944,645.3836,0
k1772,13.8293,216.0208,0
k500,127.5627,378.0212,0
k6273,111.528,110.1022,0
k5237,10.8167,342.646,0
k3766,31.4841,135.1268,0
k4972,114.632,359.834,0
k3863,117.0096,604.3612,1
k1962,33.1097,244.4013,0
k3929,39.3859,206.5387,1
k5800,110.0727,651.6504,1
k4386,172.6854,205.7942,1
k3045,66.6202,281.064,1
k535,126.5356,469.6799,1
k4019,60.1041,0.0,0
k7150,85.6519,214.8354,0
k1601,102.2411,239.4598,0
k7234,40.9176,201.6792,0
k2213,87.0919,212.9413,0
k2852,84.0,311.0904,0
k4362,83.182,453.1724,0
k1516,130.7765,595.4914,0
k6325,55.0114,521.9226,0
k2662,1103.2177,1074.1036,0
k536,173.2888,357.5052,0
k1726,140.7489,258.7441,0
k1300,21.5232,268.5168,0
k4344,8.5586,74.5822,1
k5807,108.5415,0.0,0
k1461,153.4446,275.055,0
k2835,108.0463,207.5054,0
k3384,71.1688,283.4365,0
k674,96.0325,222.2707,0
k4510,2.6926,283.511,0
k269,144.78,263.5384,0
k3464,11.5434,225.347,0
k4788,115.0532,99.6519,0
k5014,128.4718,677.7974,0
k4773,85.1778,256.9012,0
k2687,57.1074,206.0607,0
k702,106.099,209.6527,0
k745,116.5686,653.6704,0
k7589,79.5566,235.0899,0
k4106,76.5147,1414.8835,0
k2656,97.1043,470.8514,0
k4834,77.026,228.1074,0
k6888,2.8284,345.1753,0
k6477,34.7635,382.0393,0
k1703,59.0339,61.5995,0
k5575,95.901,138.7552,0
k2444,15.3052,304.2737,0
k4159,131.123,197.2777,0
k1294,45.31,77.7978,0
k6815,71.2776,101.9804,0
k3750,65.0942,162.2999,0
k1258,56.2228,238.4602,0
k636,25.8118,603.1625,0
k1275,32.0039,279.0448,0
k3396,41.9672,403.9715,0
k2532,110.0965,495.1528,0
k2123,172.5493,347.013,0
k2856,126.2894,377.0003,0
k1979,136.5586,667.9558,0
k6828,141.6272,212.0312,0
k4047,50.5,157.0072,0
k488,62.8371,184.1854,0
k235,28.8487,0.0,0
k913,140.5507,302.7974,0
k2606,35.805,274.0164,0
k264,112.7752,547.9891,0
k2570,45.6207,248.8664,0
k5751,120.9483,208.515,0
k4345,28.7924,202.8084,1
k6479,192.1991,247.0233,1
k4993,44.2832,526.9957,1
k3338,148.42,58.2409,0
k4336,70.3598,26.4764,1
k4562,59.0,409.3803,1
k3311,49.2062,286.5925,1
k1900,25.4608,212.627,0
k3789,81.9085,200.1599,0
k509,207.3475,385.643,0
k4911,17.4141,248.0247,0
k3166,20.025,291.7795,0
k4914,81.3895,180.6557,0
k4387,79.7261,244.525,0
k2395,66.6108,319.0251,0
k3203,23.7592,85.6417,0
k3070,123.3207,139.6657,0
k5344,153.0694,216.5369,0
k7509,146.3728,374.5013,0
k6833,169.6209,0.0,1
k1144,224.3931,298.7829,1
k3913,29.8203,362.5055,0
k1595,34.3984,365.3505,0
k4516,173.9864,638.0384,1
k93,132.035,195.1442,0
k1617,193.5439,93.771,1
k462,10.2591,352.0131,1
k5477,60.7166,245.0877,0
k1872,76.6322,91.5382,1
k783,16.9706,285.5438,1
k5892,101.0792,278.9521,0
k4395,122.083,560.8231,0
k1092,136.5147,263.593,0
k3216,6.5,261.5937,0
k762,52.5214,88.7384,0
k2854,243.237,0.0,1
k339,92.7631,240.127,1
k837,65.2763,478.5846,1
k982,41.9076,243.1008,1
k4402,12.0934,716.9275,0
k2728,66.9216,89.6939,0
k7606,32.596,251.6987,0
k6202,66.0076,358.5056,0
k7078,64.002,363.6114,0
k2992,120.7528,197.1605,0
k6550,35.3306,442.0775,1
k7204,82.6378,0.0,0
k1550,95.6831,172.0029,0
k5528,104.8725,322.9478,0
k4109,10.0499,185.4036,0
k5175,66.2288,157.5008,0
k2634,21.1896,161.0256,0
k713,58.5769,277.6626,0
k4704,79.853,179.0566,0
k4365,23.817,256.1528,0
k3823,80.0062,550.6399,1
k5986,89.9514,191.5529,0
k1810,29.3981,398.0028,0
k4095,119.7299,498.9439,0
k4307,105.3008,521.5093,0
k5185,76.0592,741.5721,1
k2370,84.5059,429.5431,1
k7386,75.5414,220.3838,0
k3231,8.9022,194.0928,0
k7349,113.3986,652.102,0
k974,78.1937,283.5004,0
k4563,66.8169,290.7275,0
k7095,33.5336,135.9016,0
k7605,170.6649,472.0095,0
k969,92.0122,432.5627,0
k2900,67.7827,68.0625,0
k5934,161.1932,387.7167,1
k909,37.7922,711.4389,0
k207,76.4003,103.2727,0
k6581,59.5084,412.5109,0
k7582,8.5147,382.0641,0
k5098,96.8736,213.7814,0
k6714,11.9269,178.4888,0
k5039,49.5707,108.4078,0
k6215,113.01,106.6501,0
k7157,4.4721,261.521,0
k5416,73.0274,500.2559,0
k3434,148.4529,237.4279,0
k4357,90.068,504.9802,1
k6586,32.5,290.5275,0
k4641,15.0333,303.1192,1
k7092,29.2062,442.685,1
k2888,59.7097,397.6211,1
k4079,8.3815,1210.1407,0
k5764,95.8853,21.8289,1
k6444,150.5075,153.2359,0
k3691,113.853,301.6061,0
k160,147.6906,567.5731,1
k5498,38.513,303.4555,1
k6261,92.6634,53.6004,1
k4252,93.094,151.758,1
k1214,101.0606,312.6024,1
k799,25.2438,151.1861,1
k84,45.2134,518.0,1
k7176,73.8241,138.3266,1
k3992,70.2887,96.566,1
k1060,64.3817,83.4341,1
k1816,132.0019,240.1838,1
k5470,35.6721,66.7308,1
k6959,87.7568,359.835,1
k3748,91.7074,389.3922,1
k6160,72.5017,265.4628,0
k7104,7.2801,281.1485,0
k4955,86.5592,366.2871,1
k4470,41.7433,126.7764,1
k2390,21.0,210.4525,1
k6571,18.6078,136.0588,0
k2005,57.1358,208.9049,0
k7228,61.8971,140.7782,1
k6622,93.7257,125.049,1
k2332,83.7929,105.5047,1
k86,50.5,128.7187,1
k31,28.7837,222.3241,1
k401,85.6344,226.6787,1
k3041,41.6773,137.7725,1
k3834,36.6674,152.942,1
k7050,6.9462,710.5508,1
k1776,98.5089,1283.5191,0
k6378,88.7764,332.0636,0
k3100,162.706,282.6278,0
k531,22.8254,173.9684,0
k3572,25.7099,258.6397,1
k4367,25.894,149.9108,0
k221,98.5,161.6052,0
k6067,46.9707,190.19,1
k2295,33.3804,407.6622,0
k2462,43.5259,196.7772,0
k1231,101.2978,204.6326,1
k3178,68.3118,231.338,0
k3555,70.2638,425.9404,1
k1081,78.3661,203.1711,1
k6928,60.7988,561.6558,0
k2336,123.415,309.1314,0
k3687,16.3478,120.9153,0
k5759,19.6977,112.5544,0
k1588,33.6341,136.0588,0
k6272,33.3054,119.2109,0
k5052,62.0081,113.0,0
k5485,24.7487,103.0109,0
k2700,1185.847,1164.1789,0
k6063,39.0032,0.0,0
k4231,86.3481,94.3107,0
k3265,137.3772,241.1001,0
k3603,97.5461,139.6755,0
k2783,82.5969,378.5476,1
k6101,33.5932,220.096,1
k1839,80.0281,243.8955,0
k2574,60.7824,252.5124,0
k2325,119.7675,275.5367,0
k764,125.1958,584.5864,0
k5163,26.6271,319.8066,0
k7510,2.5495,100.7795,0
k5308,56.2072,303.7585,0
k6950,94.3663,167.863,0
k6123,23.3452,347.5921,0
k4030,88.5113,358.2335,0
k1478,107.1273,122.2957,0
k5414,80.5388,249.7649,0
k7015,61.5833,83.8824,0
k5882,96.4909,234.5021,0
k1404,98.1147,262.0386,0
k3161,56.5796,522.6399,0
k3438,8.1394,178.6008,0
k4242,27.1017,0.0,0
k5151,97.5103,70.8467,0
k2928,117.8855,413.7904,1
k3516,142.051,312.7747,0
k4595,10.5119,166.4121,0
k4476,7.5166,169.0118,1
k2834,145.1766,367.7479,1
k315,82.3787,226.1996,1
k2397,148.5034,580.4655,0
k7136,54.6191,194.0103,0
k3099,85.1587,263.9934,0
k7536,104.8296,518.001,0
k3809,53.8934,476.2379,1
k6845,16.4012,576.885,1
k4904,22.2036,55.0114,1
k4130,87.0014,173.5115,1
k4311,54.1341,48.9311,1
k721,223.2023,250.5718,1
k5085,93.3515,169.0562,1
k2140,235.3593,200.9384,1
k3158,112.969,168.3278,0
k6155,276.8542,132.2422,1
k2128,101.115,387.0827,0
k5012,106.5317,96.3016,0
k1689,79.0142,203.6774,0
k2206,114.0537,71.7252,1
k3768,26.2155,127.4019,0
k3125,55.4707,490.4498,0
k7004,55.0318,249.7048,1
k5229,74.1772,0.0,0
k5959,78.9208,123.3015,0
k3314,69.694,501.6435,0
k6358,145.2481,429.9006,0
k3146,53.528,258.031,0
k1890,99.7459,295.8382,0
k6402,172.3231,204.1354,0
k3923,18.9011,361.1122,0
k4832,35.2278,272.3279,0
k5134,13.6015,235.5021,0
k3176,171.6566,427.0354,0
k2561,20.9881,602.8474,0
k622,157.9723,315.3811,0
k407,21.587,58.0775,0
k6676,79.69,211.6182,0
k5183,76.5278,186.8081,0
k7166,89.0126,270.8884,0
k2512,64.3467,180.0694,0
k4368,104.9405,248.0247,0
k345,54.7768,136.5009,0
k7335,10.7005,300.3502,0
k555,56.921,220.3548,0
k6941,78.6591,311.8052,0
k4356,88.1192,0.0,0
k6931,134.7665,289.5971,0
k2424,79.6006,452.1338,0
k6899,44.6542,94.5119,0
k1715,112.1807,633.2097,0
k7289,26.2774,108.1157,1
k1686,65.9109,327.6145,0
k3499,71.5629,250.9223,0
k4745,1177.0136,1203.323,0
k1378,10.1242,1477.6002,1
k4268,178.7659,642.8188,0
k4080,91.2921,0.0,0
k6565,40.302,69.1809,0
k6604,89.4539,246.0046,0
k4661,83.0015,311.9635,0
k2371,16.7705,386.2464,0
k513,75.0816,317.2389,0
k2777,68.5292,125.3994,0
k4715,33.5149,299.6769,0
k5947,128.9661,264.3449,0
k1446,10.9772,297.0829,0
k7193,66.3268,432.0706,0
k1353,108.2705,113.7036,0
k6073,76.0345,355.9277,0
k7076,133.3389,327.5462,0
k435,125.6433,648.0031,0
k4440,163.5489,243.6155,0
k2690,111.2531,389.2518,0
k5091,125.3994,128.0352,0
k247,94.0651,124.2266,0
k2885,1129.7545,33.6043,0
k1527,90.0056,206.5387,0
k6237,110.0023,194.2807,0
k7339,68.0974,239.9318,1
k1788,85.1778,468.3855,1
k6032,12.659,360.2867,0
k2746,13.4629,151.5008,0
k131,36.0174,353.2212,0
k6598,96.0052,525.5269,0
k4443,20.6155,137.0912,0
k5253,65.622,270.4741,0
k5319,124.4689,125.2138,0
k2299,91.1112,295.4336,0
k2333,49.3964,0.0,0
k5481,61.1882,364.1473,0
k6712,93.484,199.5157,0
k4959,89.7357,132.5009,1
k47,66.1532,118.5169,1
k5472,58.0452,148.5673,1
k1497,43.2897,158.1597,0
k567,56.1894,155.5201,0
k7498,112.0714,0.0,0
k2556,41.6203,297.9853,0
k4821,97.9617,350.6426,0
k2368,60.533,215.2539,0
k3506,12.4197,688.5231,0
k6289,92.9368,232.0005,0
k2991,1045.3796,1202.4376,0
k4817,140.7,155.3552,0
k5455,115.2128,555.502,0
k652,62.508,621.9518,0
k6480,121.5165,100.2622,0
k596,62.8371,548.6164,0
k3760,129.0659,211.5668,0
k382,43.7778,0.0,0
k3735,58.3545,71.0721,0
k4398,78.5828,166.5691,0
k3704,11.6726,260.4309,0
k3703,120.1041,160.1811,0
k3664,11.068,317.0319,0
k1929,19.4743,319.0611,0
k5676,11.2805,235.1664,0
k7574,111.5045,0.0,0
k3900,46.8028,353.6909,0
k2985,111.6288,290.0349,0
k366,61.8466,217.6264,0
k1671,142.088,392.9125,0
k7182,77.8621,264.2546,0
k5010,22.9456,223.7376,0
k2927,1095.8002,1242.2973,0
k1034,92.662,602.8766,0
k1456,1120.5215,1548.5591,0
k6469,18.3371,1219.8796,0
k2882,90.5345,397.7125,0
k6499,84.4541,425.4894,1
k3186,72.94,167.4701,1
k4511,68.9094,176.9357,1
k1337,68.3118,72.7805,1
k720,66.0492,80.0391,0
k7119,54.3369,85.4239,1
k4740,21.9317,150.1308,1
k2605,34.6771,239.0188,1
k3198,105.0583,103.0206,0
k629,137.2051,76.7235,1
k781,41.503,196.2301,1
k4922,75.3127,276.0072,1
k3439,96.8736,81.6777,1
k6407,48.3141,237.8424,1
k1970,103.4372,226.1791,1
k1850,83.936,85.92,1
k2859,124.6966,343.3402,1
k7449,76.4739,116.5386,1
k481,119.5073,195.3586,1
k6519,76.0016,146.5094,0
k1882,52.3927,523.0153,0
k4550,53.782,206.6023,0
k6630,26.2011,471.5032,0
k1096,64.531,158.0198,0
k6651,75.977,283.4365,0
k2286,115.0695,500.2512,0
k1888,71.4493,102.6365,0
k5597,39.5127,239.5005,0
k0,1258.4138,1050.0501,0
k3666,72.9932,1505.7161,0
k4930,25.0,516.8861,0
k2423,75.738,91.3154,1
k5184,117.1804,200.2255,0
k6889,111.072,206.2092,0
k6640,27.7714,261.959,0
k1101,14.3962,259.1419,1
k995,60.2516,59.7097,1
k6727,126.6669,173.518,1
k4050,72.4603,182.4966,0
k3085,25.5441,258.2344,0
k525,48.7571,68.0827,0
k2849,47.5421,435.4366,1
k6366,31.504,739.479,1
k3452,1121.7323,1175.1123,0
k4907,24.6272,609.0993,0
k4090,23.7171,126.5899,1
k2582,157.0812,681.5359,1
k896,129.8124,294.3098,1
k4475,135.5332,169.4299,1
k4246,56.6083,423.1229,1
k5903,7.433,241.6014,1
k1593,57.0701,388.057,1
k5534,121.3425,163.0598,1
k1194,118.7697,253.0005,1
k7315,9.6177,399.02,1
k4689,126.3616,551.6965,0
k3728,46.8615,464.9172,0
k794,6.5192,407.939,1
k3983,115.5692,700.6943,0
k7596,14.2302,166.1475,0
k4498,81.4647,0.0,0
k4571,77.5258,76.4853,0
k4648,55.3263,112.9436,0
k6324,13.7568,182.6342,0
k6663,71.4318,148.6893,0
k6478,5.7009,510.0189,0
k5108,21.7083,224.821,0
k6785,171.5554,240.7514,0
k2524,102.5926,212.1633,0
k2904,56.4358,702.8999,0
k1675,67.4685,187.131,0
k5715,21.783,95.1315,0
k7338,56.6127,207.099,0
k3814,49.0026,184.3909,0
k5690,90.2718,291.3319,0
k6848,58.2151,193.2938,0
k1693,58.0539,0.0,1
k4997,85.1146,179.7255,0
k5474,34.7131,169.0118,0
k2063,41.14,121.3342,0
k5186,14.3962,1151.7053,0
k1965,75.4205,91.325,0
k4418,77.9295,285.4689,0
k2478,37.3162,549.2163,0
k3851,76.5065,50.1124,0
k3472,29.6184,130.5996,0
k2364,91.0014,149.541,0
k5427,44.5028,170.0066,0
k1388,69.464,128.0722,0
k4444,59.1354,658.1172,0
k3749,67.0298,85.5862,0
k2792,52.5024,155.0395,0
k3194,38.9423,371.1526,0
k3340,102.0123,586.853,0
k5109,44.6794,175.5007,0
k1407,54.4518,293.5273,0
k5212,104.8344,428.2444,0
k2133,85.2115,195.0641,0
k2825,24.4591,279.004,0
k3643,15.2069,48.0234,0
k870,40.5216,68.4124,0
k4366,82.9608,124.7006,1
k3785,57.1402,0.0,0
k91,56.4026,168.6453,0
k3639,121.43,143.1477,0
k4346,69.6419,91.0179,0
k608,97.6844,185.7344,0
k6393,10.0623,164.8674,0
k5003,41.0,76.7756,0
k5821,39.6011,282.1099,0
k1813,54.4059,485.7309,0
k2552,36.7185,225.2293,0
k3106,109.2016,469.2297,0
k827,34.0147,433.29,0
k4383,74.6073,220.6043,1
k2596,84.0967,141.726,1
k2382,6.364,374.7212,1
k2379,74.0405,401.4038,1
k1367,19.1377,51.0906,1
k6491,73.0565,154.0146,0
k6737,53.1154,90.5677,0
k7040,39.3605,306.7801,1
k678,44.4775,87.0531,1
k3089,51.0392,377.2618,1
k3165,41.512,77.5645,1
k1460,89.7399,424.0203,1
k6532,70.4716,124.6966,1
k7302,87.0704,632.2992,1
k4169,67.0075,79.6241,1
k3402,75.5,0.0,0
k1452,77.5258,258.5237,0
k3090,55.8323,200.8893,0
k6870,45.6508,521.8537,1
k6311,90.05,845.7489,1
k973,110.151,683.3039,0
k2090,52.1177,107.0047,0
k1740,1178.531,1145.7724,0
k2947,25.807,160.507,0
k12,30.0,72.8371,0
k4494,44.5702,209.1172,0
k5337,77.558,614.1974,0
k7165,100.08,240.0083,0
k6857,46.0896,243.4938,0
k3246,64.4224,607.2967,0
k371,78.5446,329.3907,0
k4619,43.2001,55.0681,0
k626,36.6231,314.8877,0
k6846,30.6472,64.0703,0
k3299,55.6103,101.9031,0
k2623,45.3486,136.6062,0
k2484,46.9068,125.081,0
k2158,33.2453,295.2601,0
k6190,108.477,117.0684,0
k4815,38.422,343.5844,0
k3847,58.1055,139.5726,0
k5028,87.4371,144.7731,0
k5411,64.4864,0.0,0
k2386,57.1008,87.1436,0
k3612,52.0216,339.4013,0
k3901,100.3419,110.0284,0
k3109,84.5488,179.2791,0
k876,86.9741,445.8343,0
k1399,67.041,0.0,0
k2000,66.4267,496.5179,0
k5137,54.555,112.3221,0
k451,8.7321,159.5384,1
k2589,147.3813,403.7118,1
k4807,60.4401,444.6038,1
k3159,75.5017,109.638,1
k7117,83.0015,136.5586,1
k2319,58.1055,83.9598,1
k3367,66.547,620.1842,1
k5486,47.5421,100.2809,1
k4328,4.4721,65.9242,1
k3525,11.7686,167.0464,1
k5952,76.0428,90.312,1
k5122,93.4679,201.2014,0
k4542,59.4138,574.2269,1
k2242,65.0308,144.2437,1
k966,82.0518,217.1848,1
k5156,50.9755,168.7602,1
k2874,117.2711,396.5593,1
k5495,116.3035,0.0,0
k4170,76.2775,213.0376,0
k7416,58.809,163.1962,0
k6037,69.7585,134.5158,0
k6707,46.0027,169.0976,0
k7115,75.1415,112.51,0
k7206,44.4325,150.0533,0
k767,31.241,286.6971,0
k4600,124.4357,215.8622,0
k3996,98.6978,484.3537,1
k5049,102.9004,488.5194,0
k4274,120.8729,502.0458,0
k6908,124.8249,213.851,0
k538,61.0942,298.0822,0
k901,53.0212,700.9326,1
k4024,64.9038,341.8571,0
k3121,47.7127,83.1775,0
k588,42.547,583.9891,1
k3098,173.5259,294.0021,0
k539,67.6702,213.8019,0
k6315,64.158,0.0,1
k2169,63.0714,135.0037,1
k4683,110.5543,221.5203,1
k4690,42.1011,242.0331,1
k5920,82.9277,127.501,1
k6374,141.3966,300.7075,1
k2466,56.8859,62.8351,0
k5296,54.5894,112.9347,0
k7031,25.9278,125.069,1
k4183,47.1858,121.5257,1
k6999,123.199,232.1557,1
k3567,56.1805,142.1487,1
k3428,74.0,340.5719,0
k7371,94.5304,550.2556,0
k3284,57.1183,208.0727,0
k4478,63.6121,144.8456,1
k4031,78.9003,379.5161,0
k1094,83.2541,370.9262,1
k3897,54.0856,138.5469,0
k6632,103.9964,213.9024,0
k4894,86.954,119.3838,1
k1107,61.9718,70.9366,0
k2369,59.4348,149.2414,0
k4669,74.0422,124.998,0
k2400,42.0,97.6281,0
k3260,68.0165,154.5032,0
k5126,76.5506,154.0422,0
k127,69.9035,469.3533,0
k496,48.9004,534.5898,0
k2218,74.3539,327.6236,0
k6094,59.1798,83.5135,0
k615,43.4885,552.5333,0
k2192,56.6414,162.5123,0
k6599,78.4347,500.3124,1
k6061,71.332,345.7329,0
k2119,58.6622,307.6544,1
k2618,18.5068,161.834,0
k4377,23.0489,51.58,1
k1485,73.6699,232.0345,0
k1014,62.444,106.8,1
k1329,41.7732,133.2113,0
k360,53.033,209.2893,0
k7337,111.5135,484.4081,1
k7022,1224.2128,1115.7699,1
k2279,61.5081,225.2826,1
k5310,145.0552,307.2751,1
k899,14.1598,215.0703,1
k4629,49.0153,52.9741,1
k600,37.8451,684.8215,1
k4210,105.3874,124.0585,1
k3131,54.2609,432.8062,1
k3153,90.9464,200.5,0
k4008,48.1067,260.1389,0
k7046,27.2809,671.6057,0
k5328,74.0355,409.0736,0
k3811,49.163,459.0256,1
k4567,44.9027,224.0988,1
k6166,60.407,299.1028,0
k5576,80.5621,110.9076,1
k793,23.817,182.5027,0
k240,58.5021,83.3577,0
k5188,134.2386,219.5797,1
k2125,41.7163,226.4404,1
k405,75.1415,74.5,0
k4350,23.3452,348.7614,0
k5408,89.8693,334.8918,0
k4644,36.6776,374.8173,1
k3185,80.3508,48.9541,1
k6345,58.0,88.0511,1
k3288,52.0312,76.0066,1
k3539,68.884,195.686,0
k6900,67.6923,312.3604,1
k5621,36.4589,77.666,1
k1950,67.0466,132.2365,1
k7280,52.8441,57.5608,1
k3393,111.8805,165.4728,1
k3498,29.3002,447.5025,1
k4057,109.6563,29.3471,1
k3542,91.2277,452.0426,0
k5117,53.0589,96.566,0
k5853,61.0737,639.5782,0
k5443,99.4208,249.8024,0
k4485,26.7255,148.7086,0
k5629,20.0,90.1998,0
k236,40.1155,169.2705,0
k773,93.7777,0.0,0
k5506,27.1017,0.0,0
k6120,50.3115,82.0061,0
k4945,58.8218,87.5557,1
k1710,45.6098,192.0527,0
k3405,51.6236,131.0086,0
k6920,13.7568,141.5097,0
k6106,31.8159,117.1687,0
k5114,42.2641,150.5033,0
k6919,105.5959,0.0,1
k4164,80.3757,54.811,1
k4194,52.345,106.0047,1
k2961,59.4138,372.5349,0
k3989,169.6887,240.5047,0
k5580,90.5345,380.2821,0
k7105,21.095,159.3895,0
k5370,77.674,239.6336,0
k5976,60.1519,285.6418,0
k5915,74.4866,657.0803,0
k1498,58.9173,158.9921,0
k4208,23.7118,231.2618,0
k4760,113.0277,865.3843,1
k1309,76.1003,141.2869,1
k394,81.6838,339.5942,1
k2797,134.0821,195.5153,1
k7127,105.3008,666.0903,1
k6362,109.9147,209.6115,0
k4003,42.6907,366.4181,0
k146,23.4307,166.5751,0
k1116,82.1736,199.0641,0
k6820,69.0652,103.0437,0
k2832,159.2082,231.0438,0
k1413,61.8971,231.6619,0
k4293,91.7606,550.0368,0
k1942,15.0416,155.6767,0
k3211,20.5061,59.5336,0
k400,191.9753,129.3957,0
k4361,26.1964,304.0695,0
k7254,39.9061,457.7109,0
k5858,56.376,163.7758,0
k4734,99.7296,0.0,0
k1173,44.5112,91.7674,0
