Key_0_0,firstPassFixDur,lineNo,assgNo,lineNo.1
k4111,179.0,7800.0,240.0,7800.0
k1838,179.0,7801.0,240.0,7801.0
k1981,80.0,7802.0,240.0,7802.0
k3428,179.0,7803.0,240.0,7803.0
k5335,139.0,7804.0,240.0,7804.0
k3335,199.0,7805.0,240.0,7805.0
k163,258.0,7819.0,240.0,7819.0
k369,80.0,7824.0,240.0,7824.0
k7360,119.0,7825.0,240.0,7825.0
k5544,139.0,7826.0,240.0,7826.0
k5444,199.0,7827.0,240.0,7827.0
k1705,179.0,7828.0,240.0,7828.0
k6507,99.0,7829.0,240.0,7829.0
k7381,139.0,7830.0,240.0,7830.0
k3388,139.0,7831.0,240.0,7831.0
k3992,179.0,7832.0,240.0,7832.0
k6331,139.0,7833.0,240.0,7833.0
k5486,119.0,7835.0,240.0,7835.0
k5745,219.0,7844.0,241.0,7844.0
k141,159.0,7845.0,241.0,7845.0
k5092,99.0,7850.0,242.0,7850.0
k3913,258.0,7851.0,242.0,7851.0
k4473,179.0,7858.0,242.0,7858.0
k307,139.0,7859.0,242.0,7859.0
k6298,159.0,7862.0,242.0,7862.0
k1608,139.0,7863.0,242.0,7863.0
k6291,159.0,7865.0,242.0,7865.0
k4299,219.0,7866.0,242.0,7866.0
k5710,298.0,7867.0,242.0,7867.0
k1202,139.0,7873.0,243.0,7873.0
k403,160.0,7874.0,243.0,7874.0
k5041,119.0,7878.0,243.0,7878.0
k2236,100.0,7887.0,243.0,7887.0
k6174,99.0,7888.0,243.0,7888.0
k2463,458.0,7890.0,243.0,7890.0
k6786,179.0,7891.0,243.0,7891.0
k5546,199.0,7892.0,243.0,7892.0
k1655,159.0,7893.0,243.0,7893.0
k2969,199.0,7897.0,244.0,7897.0
k3918,239.0,7901.0,244.0,7901.0
k5890,238.0,7902.0,244.0,7902.0
k5853,80.0,7903.0,244.0,7903.0
k391,238.0,7904.0,244.0,7904.0
k3120,100.0,7920.0,246.0,7920.0
k4492,219.0,7923.0,246.0,7923.0
k1297,119.0,7924.0,246.0,7924.0
k6747,119.0,7931.0,246.0,7931.0
k2869,139.0,7932.0,246.0,7932.0
k2032,219.0,7933.0,246.0,7933.0
k653,258.0,7934.0,246.0,7934.0
k3174,100.0,7935.0,246.0,7935.0
k7434,139.0,7936.0,246.0,7936.0
k4204,159.0,7940.0,246.0,7940.0
k7505,159.0,7944.0,246.0,7944.0
k1025,278.0,7945.0,246.0,7945.0
k4055,199.0,7957.0,247.0,7957.0
k6947,99.0,7968.0,248.0,7968.0
k2826,119.0,7969.0,248.0,7969.0
k2694,99.0,7970.0,248.0,7970.0
k3559,219.0,7971.0,248.0,7971.0
k2055,238.0,7972.0,248.0,7972.0
k5773,139.0,7973.0,248.0,7973.0
k970,179.0,7976.0,248.0,7976.0
k3828,99.0,7977.0,248.0,7977.0
k7279,80.0,7983.0,248.0,7983.0
k1393,139.0,7984.0,248.0,7984.0
k209,139.0,7985.0,248.0,7985.0
k7011,119.0,7986.0,248.0,7986.0
k3459,99.0,8004.0,249.0,8004.0
k4922,219.0,8005.0,249.0,8005.0
k4831,99.0,8006.0,249.0,8006.0
k1192,139.0,8007.0,249.0,8007.0
k540,179.0,8008.0,249.0,8008.0
k5739,179.0,8009.0,249.0,8009.0
k3780,239.0,8015.0,249.0,8015.0
k429,179.0,8016.0,249.0,8016.0
k6944,199.0,8017.0,249.0,8017.0
k254,139.0,8019.0,249.0,8019.0
k7178,298.0,8030.0,250.0,8030.0
k1293,219.0,8031.0,250.0,8031.0
k7010,318.0,8032.0,250.0,8032.0
k5981,199.0,8033.0,250.0,8033.0
k3758,80.0,8034.0,250.0,8034.0
k4681,298.0,8046.0,250.0,8046.0
k6263,298.0,8048.0,250.0,8048.0
k6076,139.0,8049.0,250.0,8049.0
k4190,99.0,8050.0,250.0,8050.0
k6337,179.0,8054.0,250.0,8054.0
k3331,318.0,8055.0,250.0,8055.0
k949,80.0,8056.0,250.0,8056.0
k6348,139.0,8059.0,251.0,8059.0
k6946,358.0,8060.0,251.0,8060.0
k1456,258.0,8061.0,251.0,8061.0
k1574,358.0,8068.0,251.0,8068.0
k2469,139.0,8073.0,251.0,8073.0
k2817,100.0,8078.0,251.0,8078.0
k1303,99.0,8082.0,252.0,8082.0
k3598,278.0,8083.0,252.0,8083.0
k4042,219.0,8084.0,252.0,8084.0
k3917,179.0,8085.0,252.0,8085.0
k5577,199.0,8086.0,252.0,8086.0
k1254,99.0,8087.0,252.0,8087.0
k6814,219.0,8088.0,252.0,8088.0
k194,139.0,8103.0,253.0,8103.0
k1540,199.0,8104.0,253.0,8104.0
k6328,199.0,8108.0,253.0,8108.0
k1713,179.0,8109.0,253.0,8109.0
k5164,119.0,8110.0,253.0,8110.0
k3863,258.0,8127.0,254.0,8127.0
k5717,179.0,8128.0,254.0,8128.0
k7562,179.0,8129.0,254.0,8129.0
k5960,179.0,8130.0,254.0,8130.0
k3480,239.0,8131.0,254.0,8131.0
k4617,159.0,8139.0,254.0,8139.0
k6580,159.0,8140.0,254.0,8140.0
k5626,318.0,8141.0,254.0,8141.0
k3904,139.0,8142.0,254.0,8142.0
k350,99.0,8143.0,254.0,8143.0
k3814,377.0,8150.0,255.0,8150.0
k7481,298.0,8155.0,255.0,8155.0
k2938,259.0,8156.0,255.0,8156.0
k1440,278.0,8157.0,255.0,8157.0
k1626,278.0,8160.0,255.0,8160.0
k5912,179.0,8161.0,255.0,8161.0
k2567,199.0,8162.0,255.0,8162.0
k2064,99.0,8163.0,255.0,8163.0
k4727,159.0,8164.0,255.0,8164.0
k917,199.0,8165.0,255.0,8165.0
k175,238.0,8166.0,255.0,8166.0
k4537,219.0,8172.0,255.0,8172.0
k7289,119.0,8173.0,255.0,8173.0
k7006,199.0,8179.0,255.0,8179.0
k5843,100.0,8191.0,256.0,8191.0
k4640,238.0,8192.0,256.0,8192.0
k4289,159.0,8194.0,256.0,8194.0
k3951,159.0,8195.0,256.0,8195.0
k135,100.0,8206.0,256.0,8206.0
k1606,139.0,8207.0,256.0,8207.0
k4867,179.0,8208.0,256.0,8208.0
k4043,100.0,8209.0,256.0,8209.0
k6451,238.0,8210.0,256.0,8210.0
k1180,119.0,8211.0,256.0,8211.0
k3182,99.0,8212.0,256.0,8212.0
k556,238.0,8213.0,256.0,8213.0
k3786,139.0,8214.0,256.0,8214.0
k5249,159.0,8221.0,256.0,8221.0
k6272,179.0,8222.0,256.0,8222.0
k4406,159.0,8223.0,256.0,8223.0
k5472,139.0,8224.0,256.0,8224.0
k472,179.0,8250.0,257.0,8250.0
k803,139.0,8251.0,257.0,8251.0
k3602,378.0,8252.0,257.0,8252.0
k372,179.0,8253.0,257.0,8253.0
k647,139.0,8254.0,257.0,8254.0
k6920,219.0,8255.0,257.0,8255.0
k3911,319.0,8256.0,257.0,8256.0
k5809,378.0,8257.0,257.0,8257.0
k6350,139.0,8258.0,257.0,8258.0
k4956,179.0,8265.0,258.0,8265.0
k4305,238.0,8266.0,258.0,8266.0
k2710,179.0,8270.0,258.0,8270.0
k3604,139.0,8274.0,258.0,8274.0
k836,119.0,8275.0,258.0,8275.0
k1363,139.0,8276.0,258.0,8276.0
k4257,99.0,8277.0,258.0,8277.0
k4676,99.0,8278.0,258.0,8278.0
k1088,119.0,8279.0,258.0,8279.0
k1344,139.0,8280.0,258.0,8280.0
k6638,119.0,8281.0,258.0,8281.0
k528,99.0,8282.0,258.0,8282.0
k1614,119.0,8283.0,258.0,8283.0
k597,80.0,8284.0,258.0,8284.0
k1182,278.0,8285.0,258.0,8285.0
k1090,238.0,8287.0,258.0,8287.0
k4551,99.0,8288.0,258.0,8288.0
k7194,259.0,8289.0,258.0,8289.0
k4721,318.0,8301.0,259.0,8301.0
k7302,139.0,8302.0,259.0,8302.0
k2462,99.0,8303.0,259.0,8303.0
k6470,119.0,8304.0,259.0,8304.0
k3235,99.0,8305.0,259.0,8305.0
k5719,139.0,8307.0,259.0,8307.0
k5105,99.0,8308.0,259.0,8308.0
k4948,139.0,8309.0,259.0,8309.0
k4437,218.0,8314.0,259.0,8314.0
k2320,119.0,8323.0,259.0,8323.0
k4297,259.0,8324.0,259.0,8324.0
k3281,159.0,8333.0,261.0,8333.0
k2746,199.0,8334.0,261.0,8334.0
k208,80.0,8335.0,261.0,8335.0
k1218,179.0,8336.0,261.0,8336.0
k4724,139.0,8337.0,261.0,8337.0
k4577,278.0,8343.0,261.0,8343.0
k4768,179.0,8352.0,261.0,8352.0
k6182,258.0,8369.0,262.0,8369.0
k4663,219.0,8370.0,262.0,8370.0
k5355,338.0,8385.0,263.0,8385.0
k6275,139.0,8386.0,263.0,8386.0
k1659,298.0,8391.0,264.0,8391.0
k433,99.0,8394.0,264.0,8394.0
k4810,99.0,8400.0,264.0,8400.0
k5209,99.0,8402.0,264.0,8402.0
k942,835.0,8416.0,265.0,8416.0
k4127,179.0,8417.0,265.0,8417.0
k7377,99.0,8418.0,265.0,8418.0
k2078,99.0,8419.0,265.0,8419.0
k195,238.0,8420.0,265.0,8420.0
k6877,338.0,8421.0,265.0,8421.0
k6248,258.0,8422.0,265.0,8422.0
k1404,199.0,8423.0,265.0,8423.0
k2443,219.0,8441.0,266.0,8441.0
k4498,179.0,8442.0,266.0,8442.0
k5069,159.0,8443.0,266.0,8443.0
k3667,199.0,8456.0,266.0,8456.0
k580,179.0,8457.0,266.0,8457.0
k5102,80.0,8458.0,266.0,8458.0
k6310,179.0,8464.0,267.0,8464.0
k4455,159.0,8465.0,267.0,8465.0
k5391,219.0,8466.0,267.0,8466.0
k7529,179.0,8472.0,267.0,8472.0
k3152,179.0,8473.0,267.0,8473.0
k6949,337.0,8477.0,267.0,8477.0
k3630,99.0,8478.0,267.0,8478.0
k5485,239.0,8480.0,267.0,8480.0
k337,100.0,8481.0,267.0,8481.0
k3666,159.0,8482.0,267.0,8482.0
k7037,199.0,8483.0,267.0,8483.0
k6390,239.0,8484.0,267.0,8484.0
k3489,179.0,8490.0,268.0,8490.0
k879,258.0,8491.0,268.0,8491.0
k1892,179.0,8492.0,268.0,8492.0
k4066,139.0,8493.0,268.0,8493.0
k5529,139.0,8494.0,268.0,8494.0
k2230,258.0,8495.0,268.0,8495.0
k5180,80.0,8496.0,268.0,8496.0
k7583,258.0,8509.0,269.0,8509.0
k7138,139.0,8510.0,269.0,8510.0
k2225,239.0,8517.0,269.0,8517.0
k5630,179.0,8519.0,269.0,8519.0
k3671,139.0,8520.0,269.0,8520.0
k3698,119.0,8521.0,269.0,8521.0
k6257,139.0,8522.0,269.0,8522.0
k4562,219.0,8523.0,269.0,8523.0
k2739,119.0,8524.0,269.0,8524.0
k5305,378.0,8531.0,270.0,8531.0
k761,239.0,8539.0,270.0,8539.0
k842,159.0,8540.0,270.0,8540.0
k765,298.0,8554.0,271.0,8554.0
k5484,238.0,8561.0,271.0,8561.0
k2048,159.0,8562.0,271.0,8562.0
k2727,179.0,8563.0,271.0,8563.0
k2781,139.0,8564.0,271.0,8564.0
k1265,239.0,8565.0,271.0,8565.0
k3743,99.0,8571.0,271.0,8571.0
k4869,278.0,8581.0,272.0,8581.0
k4690,199.0,8583.0,272.0,8583.0
k3924,99.0,8592.0,273.0,8592.0
k5548,99.0,8598.0,273.0,8598.0
k492,139.0,8599.0,273.0,8599.0
k1843,159.0,8600.0,273.0,8600.0
k6202,477.0,8601.0,273.0,8601.0
k5350,139.0,8602.0,273.0,8602.0
k1583,477.0,8603.0,273.0,8603.0
k4889,80.0,8604.0,273.0,8604.0
k1139,219.0,8605.0,273.0,8605.0
k4689,219.0,8606.0,273.0,8606.0
k2570,139.0,8607.0,273.0,8607.0
k2466,80.0,8608.0,273.0,8608.0
k6367,199.0,8612.0,273.0,8612.0
k3522,99.0,8613.0,273.0,8613.0
k3713,99.0,8615.0,273.0,8615.0
k497,159.0,8616.0,273.0,8616.0
k7210,119.0,8622.0,274.0,8622.0
k7205,139.0,8623.0,274.0,8623.0
k6133,99.0,8624.0,274.0,8624.0
k1927,179.0,8625.0,274.0,8625.0
k1597,159.0,8630.0,274.0,8630.0
k10,119.0,8631.0,274.0,8631.0
k7453,99.0,8632.0,274.0,8632.0
k4101,139.0,8633.0,274.0,8633.0
k6855,99.0,8636.0,274.0,8636.0
k2855,80.0,8637.0,274.0,8637.0
k5581,99.0,8648.0,275.0,8648.0
k5053,80.0,8649.0,275.0,8649.0
k38,179.0,8650.0,275.0,8650.0
k5446,80.0,8651.0,275.0,8651.0
k3407,139.0,8665.0,275.0,8665.0
k627,139.0,8666.0,275.0,8666.0
k2887,139.0,8667.0,275.0,8667.0
k4912,99.0,8668.0,275.0,8668.0
k7464,139.0,8669.0,275.0,8669.0
k5324,139.0,8670.0,275.0,8670.0
k2495,100.0,8673.0,275.0,8673.0
k4041,139.0,8674.0,275.0,8674.0
k6080,119.0,8675.0,275.0,8675.0
k3657,159.0,8676.0,275.0,8676.0
k7179,100.0,8677.0,275.0,8677.0
k5126,80.0,8678.0,275.0,8678.0
k6271,139.0,8679.0,275.0,8679.0
k3453,139.0,8680.0,275.0,8680.0
k4259,159.0,8689.0,276.0,8689.0
k7452,100.0,8690.0,276.0,8690.0
k2728,179.0,8691.0,276.0,8691.0
k5952,139.0,8692.0,276.0,8692.0
k5491,258.0,8693.0,276.0,8693.0
k6434,139.0,8700.0,276.0,8700.0
k5238,139.0,8701.0,276.0,8701.0
k3168,139.0,8702.0,276.0,8702.0
k1803,99.0,8715.0,276.0,8715.0
k4969,139.0,8716.0,276.0,8716.0
k5608,179.0,8721.0,277.0,8721.0
k7271,159.0,8722.0,277.0,8722.0
k4719,199.0,8723.0,277.0,8723.0
k7515,139.0,8724.0,277.0,8724.0
k1732,517.0,8730.0,277.0,8730.0
k2136,139.0,8731.0,277.0,8731.0
k3373,219.0,8732.0,277.0,8732.0
k5065,199.0,8733.0,277.0,8733.0
k1046,119.0,8734.0,277.0,8734.0
k36,139.0,8735.0,277.0,8735.0
k4197,179.0,8746.0,277.0,8746.0
k3239,100.0,8747.0,277.0,8747.0
k5873,139.0,8748.0,277.0,8748.0
k7457,199.0,8757.0,277.0,8757.0
k7359,139.0,8758.0,277.0,8758.0
k2033,99.0,8759.0,277.0,8759.0
k6680,199.0,8764.0,277.0,8764.0
k595,259.0,8765.0,277.0,8765.0
k381,99.0,8766.0,277.0,8766.0
k1408,199.0,8767.0,277.0,8767.0
k4279,179.0,8771.0,278.0,8771.0
k1628,80.0,8772.0,278.0,8772.0
k1645,278.0,8773.0,278.0,8773.0
k4843,80.0,8774.0,278.0,8774.0
k3635,80.0,8775.0,278.0,8775.0
k857,139.0,8776.0,278.0,8776.0
k4925,199.0,8777.0,278.0,8777.0
k6931,159.0,8787.0,278.0,8787.0
k2537,139.0,8788.0,278.0,8788.0
k5296,99.0,8790.0,278.0,8790.0
k5595,278.0,8791.0,278.0,8791.0
k5953,159.0,8792.0,278.0,8792.0
k1351,159.0,8793.0,278.0,8793.0
k3166,99.0,8806.0,278.0,8806.0
k5487,139.0,8812.0,279.0,8812.0
k3700,179.0,8813.0,279.0,8813.0
k6661,159.0,8814.0,279.0,8814.0
k6125,179.0,8815.0,279.0,8815.0
k5390,139.0,8816.0,279.0,8816.0
k415,179.0,8817.0,279.0,8817.0
k6930,219.0,8818.0,279.0,8818.0
k6380,119.0,8819.0,279.0,8819.0
k2318,159.0,8820.0,279.0,8820.0
k1136,119.0,8844.0,279.0,8844.0
k5598,119.0,8845.0,279.0,8845.0
k6419,139.0,8846.0,279.0,8846.0
k6164,100.0,8847.0,279.0,8847.0
k7327,99.0,8848.0,279.0,8848.0
k3295,160.0,8849.0,279.0,8849.0
k7262,119.0,8850.0,279.0,8850.0
k2952,159.0,8851.0,279.0,8851.0
k1519,239.0,8852.0,279.0,8852.0
k1272,199.0,8853.0,279.0,8853.0
k1030,100.0,8868.0,280.0,8868.0
k6329,179.0,8869.0,280.0,8869.0
k5031,100.0,8870.0,280.0,8870.0
k3212,99.0,8873.0,280.0,8873.0
k1091,139.0,8874.0,280.0,8874.0
k371,80.0,8875.0,280.0,8875.0
k1692,99.0,8876.0,280.0,8876.0
k3751,100.0,8877.0,280.0,8877.0
k6068,159.0,8880.0,280.0,8880.0
k1946,199.0,8905.0,281.0,8905.0
k1204,139.0,8906.0,281.0,8906.0
k7231,199.0,8907.0,281.0,8907.0
k5007,80.0,8919.0,281.0,8919.0
k6255,160.0,8920.0,281.0,8920.0
k2200,179.0,8921.0,281.0,8921.0
k5193,99.0,8922.0,281.0,8922.0
k7565,99.0,8923.0,281.0,8923.0
k7597,99.0,8924.0,281.0,8924.0
k5329,139.0,8925.0,281.0,8925.0
k288,139.0,8942.0,282.0,8942.0
k2325,179.0,8943.0,282.0,8943.0
k7139,100.0,8944.0,282.0,8944.0
k7066,159.0,8945.0,282.0,8945.0
k1536,199.0,8946.0,282.0,8946.0
k6959,159.0,8947.0,282.0,8947.0
k635,99.0,8950.0,282.0,8950.0
k7278,99.0,8955.0,282.0,8955.0
k7490,219.0,8966.0,282.0,8966.0
k4014,119.0,8967.0,282.0,8967.0
k6175,219.0,8968.0,282.0,8968.0
k1250,99.0,8969.0,282.0,8969.0
k1953,100.0,8970.0,282.0,8970.0
k1458,219.0,8983.0,283.0,8983.0
k5568,179.0,8984.0,283.0,8984.0
k4864,358.0,8985.0,283.0,8985.0
k1598,139.0,8986.0,283.0,8986.0
k7209,119.0,8987.0,283.0,8987.0
k6745,139.0,8988.0,283.0,8988.0
k7290,99.0,8989.0,283.0,8989.0
k4806,219.0,8990.0,283.0,8990.0
k532,139.0,9005.0,283.0,9005.0
k2042,119.0,9006.0,283.0,9006.0
k3205,139.0,9007.0,283.0,9007.0
k2936,119.0,9008.0,283.0,9008.0
k3018,139.0,9022.0,284.0,9022.0
k3386,377.0,9023.0,284.0,9023.0
k961,139.0,9024.0,284.0,9024.0
k234,616.0,9025.0,284.0,9025.0
k3231,377.0,9026.0,284.0,9026.0
k3934,139.0,9027.0,284.0,9027.0
k4183,377.0,9029.0,284.0,9029.0
k3283,179.0,9030.0,284.0,9030.0
k2071,159.0,9033.0,284.0,9033.0
k2896,139.0,9034.0,284.0,9034.0
k4139,80.0,9035.0,284.0,9035.0
k2182,219.0,9040.0,284.0,9040.0
k1050,160.0,9045.0,284.0,9045.0
k5445,199.0,9046.0,284.0,9046.0
k2259,159.0,9047.0,284.0,9047.0
k3328,139.0,9048.0,284.0,9048.0
k3886,99.0,9057.0,285.0,9057.0
k626,99.0,9064.0,285.0,9064.0
k5797,139.0,9065.0,285.0,9065.0
k4499,99.0,9066.0,285.0,9066.0
k1653,179.0,9067.0,285.0,9067.0
k128,99.0,9068.0,285.0,9068.0
k196,179.0,9069.0,285.0,9069.0
k4775,139.0,9072.0,285.0,9072.0
k1386,159.0,9073.0,285.0,9073.0
k66,139.0,9074.0,285.0,9074.0
k6196,179.0,9076.0,285.0,9076.0
k4716,179.0,9090.0,286.0,9090.0
k6863,139.0,9091.0,286.0,9091.0
k73,119.0,9092.0,286.0,9092.0
k7560,119.0,9093.0,286.0,9093.0
k5323,119.0,9094.0,286.0,9094.0
k6929,99.0,9095.0,286.0,9095.0
k1015,119.0,9096.0,286.0,9096.0
k6157,139.0,9097.0,286.0,9097.0
k100,318.0,9098.0,286.0,9098.0
k3985,179.0,9109.0,286.0,9109.0
k4911,100.0,9110.0,286.0,9110.0
k7189,159.0,9122.0,286.0,9122.0
k2620,80.0,9123.0,286.0,9123.0
k2762,80.0,9124.0,286.0,9124.0
k715,179.0,9131.0,286.0,9131.0
k5776,139.0,9140.0,287.0,9140.0
k167,198.0,9141.0,287.0,9141.0
k6424,139.0,9142.0,287.0,9142.0
k4559,239.0,9153.0,287.0,9153.0
k3479,238.0,9154.0,287.0,9154.0
k2923,99.0,9155.0,287.0,9155.0
k3706,139.0,9161.0,287.0,9161.0
k4707,99.0,9162.0,287.0,9162.0
k60,100.0,9163.0,287.0,9163.0
k6332,99.0,9164.0,287.0,9164.0
k1379,139.0,9173.0,287.0,9173.0
k7304,179.0,9196.0,288.0,9196.0
k4292,139.0,9197.0,288.0,9197.0
k4290,139.0,9198.0,288.0,9198.0
k5130,99.0,9199.0,288.0,9199.0
k365,199.0,9204.0,288.0,9204.0
k4284,119.0,9212.0,288.0,9212.0
k7038,80.0,9213.0,288.0,9213.0
k1748,99.0,9214.0,288.0,9214.0
k1149,80.0,9215.0,288.0,9215.0
k2860,398.0,9216.0,288.0,9216.0
k5497,179.0,9217.0,288.0,9217.0
k1347,159.0,9225.0,289.0,9225.0
k1264,219.0,9226.0,289.0,9226.0
k1307,358.0,9227.0,289.0,9227.0
k285,99.0,9231.0,289.0,9231.0
k854,239.0,9235.0,289.0,9235.0
k4399,80.0,9242.0,289.0,9242.0
k1190,239.0,9243.0,289.0,9243.0
k1796,80.0,9244.0,289.0,9244.0
k948,139.0,9245.0,289.0,9245.0
k1247,199.0,9246.0,289.0,9246.0
k920,358.0,9254.0,289.0,9254.0
k1864,159.0,9255.0,289.0,9255.0
k5319,80.0,9256.0,289.0,9256.0
k4565,179.0,9257.0,289.0,9257.0
k3109,99.0,9258.0,289.0,9258.0
k671,80.0,9259.0,289.0,9259.0
k5361,159.0,9260.0,289.0,9260.0
k4454,99.0,9266.0,289.0,9266.0
k3754,99.0,9267.0,289.0,9267.0
k5624,159.0,9268.0,289.0,9268.0
k3175,80.0,9269.0,289.0,9269.0
k2214,179.0,9270.0,289.0,9270.0
k5418,358.0,9271.0,289.0,9271.0
k5762,99.0,9272.0,289.0,9272.0
k7585,298.0,9273.0,289.0,9273.0
k1860,80.0,9274.0,289.0,9274.0
k2387,358.0,9275.0,289.0,9275.0
k2138,99.0,9280.0,289.0,9280.0
k5200,179.0,9281.0,289.0,9281.0
k7064,179.0,9282.0,289.0,9282.0
k6343,99.0,9287.0,289.0,9287.0
k1118,239.0,9288.0,289.0,9288.0
k906,99.0,9289.0,289.0,9289.0
k756,239.0,9290.0,289.0,9290.0
k6704,139.0,9291.0,289.0,9291.0
k1773,100.0,9292.0,289.0,9292.0
k4777,239.0,9298.0,289.0,9298.0
k1534,199.0,9299.0,289.0,9299.0
k4387,80.0,9300.0,289.0,9300.0
k4166,80.0,9307.0,289.0,9307.0
k579,139.0,9308.0,289.0,9308.0
k3290,80.0,9309.0,289.0,9309.0
k4224,179.0,9313.0,289.0,9313.0
k6809,99.0,9314.0,289.0,9314.0
k2295,139.0,9315.0,289.0,9315.0
k4506,179.0,9316.0,289.0,9316.0
k5236,358.0,9326.0,289.0,9326.0
k3605,199.0,9327.0,289.0,9327.0
k4216,99.0,9328.0,289.0,9328.0
k6576,159.0,9329.0,289.0,9329.0
k4579,99.0,9330.0,289.0,9330.0
k4581,99.0,9331.0,289.0,9331.0
k545,179.0,9332.0,289.0,9332.0
k459,338.0,9356.0,290.0,9356.0
k2864,99.0,9357.0,290.0,9357.0
k4336,218.0,9359.0,290.0,9359.0
k1064,239.0,9360.0,290.0,9360.0
k3103,99.0,9361.0,290.0,9361.0
k6993,80.0,9362.0,290.0,9362.0
k1236,100.0,9363.0,290.0,9363.0
k7019,99.0,9366.0,290.0,9366.0
k604,219.0,9367.0,290.0,9367.0
k538,80.0,9380.0,291.0,9380.0
k6534,159.0,9381.0,291.0,9381.0
k438,258.0,9382.0,291.0,9382.0
k2698,139.0,9383.0,291.0,9383.0
k4546,139.0,9384.0,291.0,9384.0
k3750,179.0,9385.0,291.0,9385.0
k3808,139.0,9386.0,291.0,9386.0
k806,119.0,9387.0,291.0,9387.0
k1910,219.0,9388.0,291.0,9388.0
k3376,159.0,9393.0,291.0,9393.0
k282,99.0,9394.0,291.0,9394.0
k1837,139.0,9395.0,291.0,9395.0
k5948,80.0,9409.0,291.0,9409.0
k3449,119.0,9423.0,292.0,9423.0
k5839,159.0,9424.0,292.0,9424.0
k3503,139.0,9425.0,292.0,9425.0
k4725,100.0,9426.0,292.0,9426.0
k3842,99.0,9427.0,292.0,9427.0
k4109,99.0,9432.0,292.0,9432.0
k5887,139.0,9433.0,292.0,9433.0
k168,179.0,9434.0,292.0,9434.0
k3353,99.0,9435.0,292.0,9435.0
k1706,139.0,9436.0,292.0,9436.0
k2002,80.0,9443.0,293.0,9443.0
k4918,139.0,9444.0,293.0,9444.0
k3898,119.0,9445.0,293.0,9445.0
k7593,139.0,9446.0,293.0,9446.0
k2277,80.0,9453.0,293.0,9453.0
k1253,119.0,9455.0,293.0,9455.0
k1160,119.0,9456.0,293.0,9456.0
k115,80.0,9457.0,293.0,9457.0
k2726,179.0,9458.0,293.0,9458.0
k6530,139.0,9459.0,293.0,9459.0
k7069,80.0,9460.0,293.0,9460.0
k3514,159.0,9461.0,293.0,9461.0
k999,179.0,9471.0,293.0,9471.0
k4436,179.0,9476.0,293.0,9476.0
k6289,139.0,9489.0,293.0,9489.0
k6945,139.0,9490.0,293.0,9490.0
k5248,139.0,9492.0,293.0,9492.0
k898,139.0,9493.0,293.0,9493.0
k7024,219.0,9494.0,293.0,9494.0
k1128,139.0,9495.0,293.0,9495.0
k4762,159.0,9496.0,293.0,9496.0
k7451,139.0,9497.0,293.0,9497.0
k5029,179.0,9498.0,293.0,9498.0
k4159,139.0,9499.0,293.0,9499.0
k6090,80.0,9500.0,293.0,9500.0
k1662,119.0,9513.0,293.0,9513.0
k6736,139.0,9516.0,293.0,9516.0
k4678,80.0,9517.0,293.0,9517.0
k883,119.0,9518.0,293.0,9518.0
k5163,179.0,9528.0,294.0,9528.0
k5880,80.0,9529.0,294.0,9529.0
k7075,199.0,9530.0,294.0,9530.0
k2382,199.0,9531.0,294.0,9531.0
k5664,99.0,9532.0,294.0,9532.0
k4686,119.0,9533.0,294.0,9533.0
k3925,139.0,9534.0,294.0,9534.0
k6564,298.0,9535.0,294.0,9535.0
k7404,119.0,9538.0,294.0,9538.0
k2878,99.0,9539.0,294.0,9539.0
k5750,139.0,9540.0,294.0,9540.0
k488,99.0,9541.0,294.0,9541.0
k2991,159.0,9542.0,294.0,9542.0
k930,80.0,9543.0,294.0,9543.0
k24,139.0,9563.0,295.0,9563.0
k5668,179.0,9564.0,295.0,9564.0
k3801,139.0,9565.0,295.0,9565.0
k7112,139.0,9566.0,295.0,9566.0
k3145,139.0,9567.0,295.0,9567.0
k4733,139.0,9572.0,295.0,9572.0
k1667,119.0,9573.0,295.0,9573.0
k6365,159.0,9576.0,295.0,9576.0
k1488,139.0,9580.0,295.0,9580.0
k6547,139.0,9586.0,296.0,9586.0
k4830,179.0,9587.0,296.0,9587.0
k1727,199.0,9588.0,296.0,9588.0
k2302,179.0,9589.0,296.0,9589.0
k700,99.0,9605.0,296.0,9605.0
k2260,358.0,9608.0,296.0,9608.0
k5186,199.0,9624.0,296.0,9624.0
k1168,80.0,9625.0,296.0,9625.0
k4325,119.0,9626.0,296.0,9626.0
k1195,119.0,9627.0,296.0,9627.0
k723,99.0,9628.0,296.0,9628.0
k5212,179.0,9633.0,297.0,9633.0
k4528,179.0,9634.0,297.0,9634.0
k5868,179.0,9635.0,297.0,9635.0
k1172,199.0,9636.0,297.0,9636.0
k147,179.0,9637.0,297.0,9637.0
k2563,139.0,9644.0,297.0,9644.0
k3254,239.0,9645.0,297.0,9645.0
k1229,139.0,9655.0,297.0,9655.0
k7584,139.0,9656.0,297.0,9656.0
k5914,119.0,9657.0,297.0,9657.0
k2243,80.0,9665.0,298.0,9665.0
k802,139.0,9666.0,298.0,9666.0
k5793,80.0,9667.0,298.0,9667.0
k5763,179.0,9668.0,298.0,9668.0
k6942,100.0,9669.0,298.0,9669.0
k638,119.0,9670.0,298.0,9670.0
k4129,80.0,9671.0,298.0,9671.0
k4526,179.0,9672.0,298.0,9672.0
k5502,80.0,9673.0,298.0,9673.0
